Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-01 10:07:00-05:00,190.1999969482422,190.35499572753906,190.17999267578125,190.27479553222656,190.27479553222656,100012
2023-12-01 10:08:00-05:00,190.27999877929688,190.44000244140625,190.1699981689453,190.19200134277344,190.19200134277344,122721
2023-12-01 10:09:00-05:00,190.19000244140625,190.3249969482422,190.1750030517578,190.21499633789062,190.21499633789062,90057
2023-12-01 10:10:00-05:00,190.21499633789062,190.32000732421875,190.1999969482422,190.2550048828125,190.2550048828125,129182
2023-12-01 10:11:00-05:00,190.25,190.41000366210938,190.24000549316406,190.34500122070312,190.34500122070312,121330
2023-12-01 10:12:00-05:00,190.34500122070312,190.41000366210938,190.32000732421875,190.35499572753906,190.35499572753906,103488
2023-12-01 10:13:00-05:00,190.36000061035156,190.39999389648438,190.25999450683594,190.2834930419922,190.2834930419922,89981
2023-12-01 10:14:00-05:00,190.28500366210938,190.32000732421875,190.1199951171875,190.22000122070312,190.22000122070312,107657
2023-12-01 10:15:00-05:00,190.22000122070312,190.27999877929688,190.08999633789062,190.12249755859375,190.12249755859375,117201
2023-12-01 10:16:00-05:00,190.1300048828125,190.1999969482422,190.07000732421875,190.0800018310547,190.0800018310547,78874
2023-12-01 10:17:00-05:00,190.0800018310547,190.22000122070312,190.0500030517578,190.17999267578125,190.17999267578125,78295
2023-12-01 10:18:00-05:00,190.17999267578125,190.25,190.16000366210938,190.19009399414062,190.19009399414062,70044
2023-12-01 10:19:00-05:00,190.1999969482422,190.47000122070312,190.19000244140625,190.4199981689453,190.4199981689453,133509
2023-12-01 10:20:00-05:00,190.42010498046875,190.47999572753906,190.39999389648438,190.41000366210938,190.41000366210938,145028
2023-12-01 10:21:00-05:00,190.40870666503906,190.43820190429688,190.30999755859375,190.3350067138672,190.3350067138672,110105
2023-12-01 10:22:00-05:00,190.33999633789062,190.3800048828125,190.2050018310547,190.26010131835938,190.26010131835938,117503
2023-12-01 10:23:00-05:00,190.25999450683594,190.27999877929688,190.11000061035156,190.15020751953125,190.15020751953125,97944
2023-12-01 10:24:00-05:00,190.15499877929688,190.15499877929688,190.04100036621094,190.07359313964844,190.07359313964844,91422
2023-12-01 10:25:00-05:00,190.09500122070312,190.10000610351562,189.92999267578125,189.9915008544922,189.9915008544922,148955
2023-12-01 10:26:00-05:00,189.9949951171875,190.0500030517578,189.91299438476562,189.9499969482422,189.9499969482422,91685
2023-12-01 10:27:00-05:00,189.9499053955078,190.00999450683594,189.9499053955078,189.9949951171875,189.9949951171875,76611
2023-12-01 10:28:00-05:00,190.0,190.08909606933594,189.9600067138672,190.06500244140625,190.06500244140625,80527
2023-12-01 10:29:00-05:00,190.07000732421875,190.139404296875,190.02000427246094,190.05999755859375,190.05999755859375,95895
2023-12-01 10:30:00-05:00,190.05999755859375,190.06500244140625,189.9199981689453,189.92599487304688,189.92599487304688,123680
2023-12-01 10:31:00-05:00,189.92999267578125,190.0500030517578,189.9199981689453,190.02000427246094,190.02000427246094,94307
2023-12-01 10:32:00-05:00,190.00999450683594,190.02000427246094,189.9199981689453,189.97999572753906,189.97999572753906,73188
2023-12-01 10:33:00-05:00,189.97999572753906,190.1300048828125,189.9600067138672,190.11000061035156,190.11000061035156,200747
2023-12-01 10:34:00-05:00,190.11000061035156,190.30499267578125,190.11000061035156,190.2100067138672,190.2100067138672,155277
2023-12-01 10:35:00-05:00,190.2100067138672,190.42999267578125,190.2100067138672,190.41969299316406,190.41969299316406,109362
2023-12-01 10:36:00-05:00,190.41000366210938,190.47999572753906,190.3800048828125,190.3800048828125,190.3800048828125,122505
2023-12-01 10:37:00-05:00,190.3813018798828,190.42999267578125,190.32000732421875,190.38999938964844,190.38999938964844,102672
2023-12-01 10:38:00-05:00,190.39500427246094,190.39999389648438,190.30999755859375,190.33880615234375,190.33880615234375,61311
2023-12-01 10:39:00-05:00,190.3350067138672,190.34500122070312,190.2100067138672,190.2698974609375,190.2698974609375,97010
2023-12-01 10:40:00-05:00,190.26499938964844,190.28500366210938,190.1699981689453,190.1699981689453,190.1699981689453,66152
2023-12-01 10:41:00-05:00,190.1699981689453,190.2198944091797,190.15499877929688,190.16000366210938,190.16000366210938,76726
2023-12-01 10:42:00-05:00,190.16000366210938,190.1999969482422,190.13499450683594,190.17799377441406,190.17799377441406,80211
2023-12-01 10:43:00-05:00,190.17120361328125,190.19500732421875,190.13839721679688,190.14999389648438,190.14999389648438,39173
2023-12-01 10:44:00-05:00,190.15139770507812,190.3000030517578,190.15020751953125,190.25770568847656,190.25770568847656,122933
2023-12-01 10:45:00-05:00,190.25880432128906,190.27000427246094,190.1750030517578,190.25,190.25,51145
2023-12-01 10:46:00-05:00,190.24000549316406,190.2799072265625,190.2100067138672,190.25999450683594,190.25999450683594,61674
2023-12-01 10:47:00-05:00,190.27000427246094,190.27999877929688,190.22999572753906,190.24000549316406,190.24000549316406,47188
2023-12-01 10:48:00-05:00,190.24000549316406,190.27000427246094,190.13999938964844,190.22999572753906,190.22999572753906,73309
2023-12-01 10:49:00-05:00,190.22970581054688,190.33999633789062,190.22500610351562,190.2899932861328,190.2899932861328,66057
2023-12-01 10:50:00-05:00,190.2899932861328,190.30999755859375,190.2100067138672,190.2949981689453,190.2949981689453,45410
2023-12-01 10:51:00-05:00,190.30499267578125,190.31500244140625,190.25,190.25,190.25,34318
2023-12-01 10:52:00-05:00,190.25,190.33999633789062,190.25,190.32000732421875,190.32000732421875,72144
2023-12-01 10:53:00-05:00,190.31500244140625,190.31500244140625,190.22999572753906,190.3000030517578,190.3000030517578,31934
2023-12-01 10:54:00-05:00,190.3000030517578,190.35000610351562,190.25999450683594,190.30999755859375,190.30999755859375,93586
2023-12-01 10:55:00-05:00,190.32000732421875,190.34500122070312,190.29029846191406,190.3249969482422,190.3249969482422,44306
2023-12-01 10:56:00-05:00,190.3300018310547,190.3800048828125,190.32000732421875,190.35699462890625,190.35699462890625,71428
2023-12-01 10:57:00-05:00,190.36000061035156,190.39999389648438,190.3101043701172,190.3699951171875,190.3699951171875,68675
2023-12-01 10:58:00-05:00,190.3699951171875,190.389892578125,190.27999877929688,190.30499267578125,190.30499267578125,106085
2023-12-01 10:59:00-05:00,190.30499267578125,190.35000610351562,190.27000427246094,190.33999633789062,190.33999633789062,59671
2023-12-01 11:00:00-05:00,190.35000610351562,190.47000122070312,190.17999267578125,190.32699584960938,190.32699584960938,257956
2023-12-01 11:01:00-05:00,190.32000732421875,190.38999938964844,190.19000244140625,190.38999938964844,190.38999938964844,133591
2023-12-01 11:02:00-05:00,190.39999389648438,190.74000549316406,190.39999389648438,190.66769409179688,190.66769409179688,402122
2023-12-01 11:03:00-05:00,190.64999389648438,190.80999755859375,190.5800018310547,190.6699981689453,190.6699981689453,179814
2023-12-01 11:04:00-05:00,190.6649932861328,190.75999450683594,190.6300048828125,190.6999969482422,190.6999969482422,102516
2023-12-01 11:05:00-05:00,190.69000244140625,190.8000030517578,190.52000427246094,190.55650329589844,190.55650329589844,138051
2023-12-01 11:06:00-05:00,190.55999755859375,190.58999633789062,190.39999389648438,190.50999450683594,190.50999450683594,84784
2023-12-01 11:07:00-05:00,190.5,190.75,190.44500732421875,190.57569885253906,190.57569885253906,94002
2023-12-01 11:08:00-05:00,190.55999755859375,190.72000122070312,190.5399932861328,190.69000244140625,190.69000244140625,66495
2023-12-01 11:09:00-05:00,190.67999267578125,190.75,190.59320068359375,190.60000610351562,190.60000610351562,84167
2023-12-01 11:10:00-05:00,190.61000061035156,190.72459411621094,190.55059814453125,190.71180725097656,190.71180725097656,76183
2023-12-01 11:11:00-05:00,190.71009826660156,190.83999633789062,190.6999969482422,190.82029724121094,190.82029724121094,189373
2023-12-01 11:12:00-05:00,190.8300018310547,190.86000061035156,190.6699981689453,190.8249969482422,190.8249969482422,155711
2023-12-01 11:13:00-05:00,190.82000732421875,190.8800048828125,190.8000030517578,190.85499572753906,190.85499572753906,110160
2023-12-01 11:14:00-05:00,190.8699951171875,190.9499969482422,190.85000610351562,190.9199981689453,190.9199981689453,88449
2023-12-01 11:15:00-05:00,190.91900634765625,190.99000549316406,190.8800048828125,190.97000122070312,190.97000122070312,123392
2023-12-01 11:16:00-05:00,190.96009826660156,190.96499633789062,190.78500366210938,190.8101043701172,190.8101043701172,104494
2023-12-01 11:17:00-05:00,190.80499267578125,190.82000732421875,190.61000061035156,190.72999572753906,190.72999572753906,155525
2023-12-01 11:18:00-05:00,190.72999572753906,190.7550048828125,190.6199951171875,190.7050018310547,190.7050018310547,85399
2023-12-01 11:19:00-05:00,190.71749877929688,190.77000427246094,190.66000366210938,190.7209014892578,190.7209014892578,57900
2023-12-01 11:20:00-05:00,190.72000122070312,190.75,190.58999633789062,190.63999938964844,190.63999938964844,66729
2023-12-01 11:21:00-05:00,190.63999938964844,190.64999389648438,190.4600067138672,190.47000122070312,190.47000122070312,64494
2023-12-01 11:22:00-05:00,190.4600067138672,190.48500061035156,190.3800048828125,190.41969299316406,190.41969299316406,79584
2023-12-01 11:23:00-05:00,190.4149932861328,190.57000732421875,190.38999938964844,190.44000244140625,190.44000244140625,126066
2023-12-01 11:24:00-05:00,190.42999267578125,190.57000732421875,190.4199981689453,190.57000732421875,190.57000732421875,59413
2023-12-01 11:25:00-05:00,190.57000732421875,190.72000122070312,190.55999755859375,190.70700073242188,190.70700073242188,94646
2023-12-01 11:26:00-05:00,190.7050018310547,190.74000549316406,190.63999938964844,190.72999572753906,190.72999572753906,57145
2023-12-01 11:27:00-05:00,190.72999572753906,190.7899932861328,190.7050018310547,190.75990295410156,190.75990295410156,107529
2023-12-01 11:28:00-05:00,190.75999450683594,190.8699951171875,190.75,190.82090759277344,190.82090759277344,78636
2023-12-01 11:29:00-05:00,190.82000732421875,190.9199981689453,190.7899932861328,190.83009338378906,190.83009338378906,78905
2023-12-01 11:30:00-05:00,190.83999633789062,190.8699951171875,190.61000061035156,190.6199951171875,190.6199951171875,173492
2023-12-01 11:31:00-05:00,190.6300048828125,190.75,190.60000610351562,190.6864013671875,190.6864013671875,93576
2023-12-01 11:32:00-05:00,190.69000244140625,190.8000030517578,190.6699981689453,190.7904052734375,190.7904052734375,46688
2023-12-01 11:33:00-05:00,190.8000030517578,190.94000244140625,190.77000427246094,190.92999267578125,190.92999267578125,96710
2023-12-01 11:34:00-05:00,190.92999267578125,191.02000427246094,190.90499877929688,190.98500061035156,190.98500061035156,233712
2023-12-01 11:35:00-05:00,190.98500061035156,190.99000549316406,190.6300048828125,190.6300048828125,190.6300048828125,111662
2023-12-01 11:36:00-05:00,190.63999938964844,190.72000122070312,190.6300048828125,190.7100067138672,190.7100067138672,74356
2023-12-01 11:37:00-05:00,190.7100067138672,190.82000732421875,190.6300048828125,190.79010009765625,190.79010009765625,78202
2023-12-01 11:38:00-05:00,190.7899932861328,190.7899932861328,190.6999969482422,190.74000549316406,190.74000549316406,49180
2023-12-01 11:39:00-05:00,190.74000549316406,190.75999450683594,190.66000366210938,190.72000122070312,190.72000122070312,59097
2023-12-01 11:40:00-05:00,190.7100067138672,190.7899932861328,190.69009399414062,190.72000122070312,190.72000122070312,47854
2023-12-01 11:41:00-05:00,190.72500610351562,190.72999572753906,190.64100646972656,190.69749450683594,190.69749450683594,41511
2023-12-01 11:42:00-05:00,190.6999969482422,190.9405059814453,190.69619750976562,190.94000244140625,190.94000244140625,177936
2023-12-01 11:43:00-05:00,190.92999267578125,191.07000732421875,190.89999389648438,191.0500030517578,191.0500030517578,167822
2023-12-01 11:44:00-05:00,191.0399932861328,191.25,191.02000427246094,191.13999938964844,191.13999938964844,275965
2023-12-01 11:45:00-05:00,191.1300048828125,191.1300048828125,191.03500366210938,191.10499572753906,191.10499572753906,121890
2023-12-01 11:46:00-05:00,191.1009063720703,191.1300048828125,190.91000366210938,190.9199981689453,190.9199981689453,129190
2023-12-01 11:47:00-05:00,190.91099548339844,190.9149932861328,190.72000122070312,190.74000549316406,190.74000549316406,75726
2023-12-01 11:48:00-05:00,190.7449951171875,190.78799438476562,190.72999572753906,190.75999450683594,190.75999450683594,82005
2023-12-01 11:49:00-05:00,190.7509002685547,190.78990173339844,190.72999572753906,190.75999450683594,190.75999450683594,86817
2023-12-01 11:50:00-05:00,190.75999450683594,190.85000610351562,190.6199951171875,190.8300018310547,190.8300018310547,166703
2023-12-01 11:51:00-05:00,190.82000732421875,190.89999389648438,190.77999877929688,190.8699951171875,190.8699951171875,115090
2023-12-01 11:52:00-05:00,190.87139892578125,191.01499938964844,190.86000061035156,190.97189331054688,190.97189331054688,105903
2023-12-01 11:53:00-05:00,190.97999572753906,191.1999969482422,190.94500732421875,191.18519592285156,191.18519592285156,167781
2023-12-01 11:54:00-05:00,191.17999267578125,191.19000244140625,191.08419799804688,191.11000061035156,191.11000061035156,78530
2023-12-01 11:55:00-05:00,191.11000061035156,191.1699981689453,191.06300354003906,191.11500549316406,191.11500549316406,64247
2023-12-01 11:56:00-05:00,191.11500549316406,191.14999389648438,191.08999633789062,191.11000061035156,191.11000061035156,45815
2023-12-01 11:57:00-05:00,191.1199951171875,191.1199951171875,191.06500244140625,191.1027069091797,191.1027069091797,52953
2023-12-01 11:58:00-05:00,191.11000061035156,191.1199951171875,191.06500244140625,191.10499572753906,191.10499572753906,40166
2023-12-01 11:59:00-05:00,191.10499572753906,191.11000061035156,191.02000427246094,191.0399932861328,191.0399932861328,45760
2023-12-01 12:00:00-05:00,191.0449981689453,191.0800018310547,191.0,191.0500030517578,191.0500030517578,88322
2023-12-01 12:01:00-05:00,191.0500030517578,191.08999633789062,190.96009826660156,191.0800018310547,191.0800018310547,72947
2023-12-01 12:02:00-05:00,191.07000732421875,191.08999633789062,191.00999450683594,191.0800018310547,191.0800018310547,70614
2023-12-01 12:03:00-05:00,191.0800018310547,191.1199951171875,191.0500030517578,191.08999633789062,191.08999633789062,76936
2023-12-01 12:04:00-05:00,191.091796875,191.12120056152344,191.07000732421875,191.08999633789062,191.08999633789062,50118
2023-12-01 12:05:00-05:00,191.08999633789062,191.11000061035156,191.0399932861328,191.08999633789062,191.08999633789062,41892
2023-12-01 12:06:00-05:00,191.10000610351562,191.2100067138672,191.09500122070312,191.13999938964844,191.13999938964844,68607
2023-12-01 12:07:00-05:00,191.125,191.19000244140625,191.10000610351562,191.19000244140625,191.19000244140625,75294
2023-12-01 12:08:00-05:00,191.19000244140625,191.35000610351562,191.17999267578125,191.3000030517578,191.3000030517578,182305
2023-12-01 12:09:00-05:00,191.3000030517578,191.32000732421875,191.24000549316406,191.25,191.25,76784
2023-12-01 12:10:00-05:00,191.24000549316406,191.33999633789062,191.19000244140625,191.33200073242188,191.33200073242188,78231
2023-12-01 12:11:00-05:00,191.32000732421875,191.36000061035156,191.2899932861328,191.33009338378906,191.33009338378906,80577
2023-12-01 12:12:00-05:00,191.33999633789062,191.34010314941406,191.27000427246094,191.29209899902344,191.29209899902344,67250
2023-12-01 12:13:00-05:00,191.28359985351562,191.3000030517578,191.22999572753906,191.25,191.25,45717
2023-12-01 12:14:00-05:00,191.2404022216797,191.29989624023438,191.22000122070312,191.2899932861328,191.2899932861328,58391
2023-12-01 12:15:00-05:00,191.27999877929688,191.30990600585938,191.27000427246094,191.2899932861328,191.2899932861328,33816
2023-12-01 12:17:00-05:00,191.19119262695312,191.19500732421875,191.13999938964844,191.16000366210938,191.16000366210938,149654
2023-12-01 12:18:00-05:00,191.16000366210938,191.16000366210938,191.08999633789062,191.125,191.125,39373
2023-12-01 12:21:00-05:00,191.0500030517578,191.15499877929688,191.0500030517578,191.15499877929688,191.15499877929688,187579
2023-12-01 12:22:00-05:00,191.15499877929688,191.25999450683594,191.1324005126953,191.25,191.25,70814
2023-12-01 12:23:00-05:00,191.24600219726562,191.27999877929688,191.14999389648438,191.26010131835938,191.26010131835938,116723
2023-12-01 12:24:00-05:00,191.26499938964844,191.27999877929688,191.23500061035156,191.27499389648438,191.27499389648438,36106
2023-12-01 12:25:00-05:00,191.27000427246094,191.27499389648438,191.2449951171875,191.27169799804688,191.27169799804688,37455
2023-12-01 12:26:00-05:00,191.27000427246094,191.27999877929688,191.26170349121094,191.27999877929688,191.27999877929688,48879
2023-12-01 12:27:00-05:00,191.27000427246094,191.3498992919922,191.27000427246094,191.32119750976562,191.32119750976562,54072
2023-12-01 12:28:00-05:00,191.32000732421875,191.38999938964844,191.30999755859375,191.3699951171875,191.3699951171875,78194
2023-12-01 12:29:00-05:00,191.3699951171875,191.4501953125,191.3699951171875,191.44500732421875,191.44500732421875,95644
2023-12-01 12:30:00-05:00,191.44000244140625,191.49000549316406,191.41000366210938,191.49000549316406,191.49000549316406,96539
2023-12-01 12:31:00-05:00,191.47999572753906,191.4801025390625,191.4499969482422,191.4550018310547,191.4550018310547,49074
2023-12-01 12:32:00-05:00,191.4600067138672,191.49000549316406,191.42010498046875,191.4250030517578,191.4250030517578,77620
2023-12-01 12:33:00-05:00,191.42129516601562,191.4600067138672,191.3800048828125,191.41000366210938,191.41000366210938,61087
2023-12-01 12:34:00-05:00,191.4149932861328,191.4199981689453,191.2899932861328,191.32000732421875,191.32000732421875,74632
2023-12-01 12:35:00-05:00,191.32339477539062,191.3300018310547,191.2100067138672,191.25999450683594,191.25999450683594,64624
2023-12-01 12:36:00-05:00,191.25799560546875,191.35000610351562,191.25,191.35000610351562,191.35000610351562,30632
2023-12-01 12:37:00-05:00,191.3498992919922,191.37120056152344,191.3300018310547,191.33999633789062,191.33999633789062,36002
2023-12-01 12:38:00-05:00,191.35000610351562,191.375,191.33999633789062,191.35499572753906,191.35499572753906,44975
2023-12-01 12:39:00-05:00,191.36000061035156,191.36500549316406,191.32000732421875,191.36000061035156,191.36000061035156,36190
2023-12-01 12:40:00-05:00,191.3699951171875,191.3699951171875,191.27999877929688,191.2899932861328,191.2899932861328,46780
2023-12-01 12:41:00-05:00,191.2899932861328,191.30999755859375,191.24000549316406,191.30999755859375,191.30999755859375,55320
2023-12-01 12:42:00-05:00,191.30499267578125,191.35000610351562,191.27999877929688,191.3350067138672,191.3350067138672,54037
2023-12-01 12:43:00-05:00,191.3300018310547,191.4199981689453,191.3300018310547,191.3800048828125,191.3800048828125,68303
2023-12-01 12:44:00-05:00,191.38999938964844,191.44009399414062,191.36000061035156,191.38499450683594,191.38499450683594,40090
2023-12-01 12:45:00-05:00,191.38499450683594,191.41000366210938,191.3300018310547,191.39999389648438,191.39999389648438,55821
2023-12-01 12:46:00-05:00,191.38999938964844,191.42999267578125,191.36500549316406,191.39999389648438,191.39999389648438,49522
2023-12-01 12:47:00-05:00,191.38999938964844,191.44000244140625,191.38999938964844,191.41000366210938,191.41000366210938,42590
2023-12-01 12:48:00-05:00,191.41000366210938,191.4600067138672,191.38999938964844,191.4250030517578,191.4250030517578,55191
2023-12-01 12:49:00-05:00,191.42129516601562,191.47999572753906,191.4199981689453,191.4550018310547,191.4550018310547,57127
2023-12-01 12:50:00-05:00,191.45010375976562,191.47999572753906,191.42999267578125,191.44000244140625,191.44000244140625,51287
2023-12-01 12:51:00-05:00,191.4499969482422,191.4499969482422,191.36000061035156,191.3800048828125,191.3800048828125,39560
2023-12-01 12:52:00-05:00,191.38499450683594,191.5,191.3699951171875,191.47000122070312,191.47000122070312,95340
2023-12-01 12:53:00-05:00,191.4698944091797,191.49000549316406,191.38999938964844,191.4199981689453,191.4199981689453,40415
2023-12-01 12:54:00-05:00,191.4199981689453,191.4600067138672,191.3699951171875,191.4550018310547,191.4550018310547,33830
2023-12-01 12:55:00-05:00,191.44500732421875,191.5399932861328,191.44500732421875,191.50999450683594,191.50999450683594,152023
2023-12-01 12:56:00-05:00,191.52000427246094,191.5384063720703,191.46690368652344,191.5,191.5,43857
2023-12-01 12:57:00-05:00,191.5,191.53500366210938,191.47000122070312,191.52000427246094,191.52000427246094,45054
2023-12-01 12:58:00-05:00,191.52000427246094,191.5399932861328,191.49000549316406,191.52059936523438,191.52059936523438,25775
2023-12-01 12:59:00-05:00,191.52000427246094,191.52999877929688,191.4918975830078,191.49819946289062,191.49819946289062,33963
2023-12-01 13:00:00-05:00,191.5,191.55999755859375,191.44500732421875,191.4550018310547,191.4550018310547,57431
2023-12-01 13:01:00-05:00,191.4499969482422,191.48500061035156,191.41000366210938,191.47000122070312,191.47000122070312,60738
2023-12-01 13:02:00-05:00,191.47000122070312,191.5,191.38999938964844,191.39999389648438,191.39999389648438,49515
2023-12-01 13:03:00-05:00,191.38999938964844,191.4149932861328,191.33009338378906,191.41000366210938,191.41000366210938,55205
2023-12-01 13:04:00-05:00,191.41000366210938,191.44000244140625,191.3802032470703,191.41000366210938,191.41000366210938,37870
2023-12-01 13:05:00-05:00,191.40469360351562,191.40469360351562,191.3300018310547,191.34500122070312,191.34500122070312,41696
2023-12-01 13:06:00-05:00,191.3300018310547,191.4149932861328,191.22999572753906,191.33999633789062,191.33999633789062,195951
2023-12-01 13:07:00-05:00,191.35000610351562,191.41000366210938,191.35000610351562,191.3892059326172,191.3892059326172,40337
2023-12-01 13:08:00-05:00,191.39500427246094,191.41000366210938,191.33999633789062,191.37989807128906,191.37989807128906,34507
2023-12-01 13:09:00-05:00,191.3800048828125,191.44000244140625,191.37010192871094,191.4040985107422,191.4040985107422,40276
2023-12-01 13:10:00-05:00,191.39999389648438,191.4149932861328,191.3699951171875,191.3699951171875,191.3699951171875,34230
2023-12-01 13:11:00-05:00,191.3699951171875,191.3800048828125,191.3000030517578,191.30999755859375,191.30999755859375,51143
2023-12-01 13:12:00-05:00,191.3115997314453,191.36000061035156,191.2899932861328,191.32000732421875,191.32000732421875,35749
2023-12-01 13:13:00-05:00,191.31500244140625,191.32000732421875,191.1199951171875,191.14039611816406,191.14039611816406,96863
2023-12-01 13:14:00-05:00,191.14999389648438,191.24989318847656,191.13999938964844,191.2050018310547,191.2050018310547,72583
2023-12-01 13:15:00-05:00,191.1999969482422,191.1999969482422,191.14999389648438,191.16000366210938,191.16000366210938,36824
2023-12-01 13:16:00-05:00,191.1699981689453,191.1699981689453,191.10000610351562,191.11489868164062,191.11489868164062,64086
2023-12-01 13:17:00-05:00,191.1300048828125,191.2449951171875,191.1269989013672,191.2449951171875,191.2449951171875,44707
2023-12-01 13:18:00-05:00,191.2449951171875,191.3000030517578,191.2100067138672,191.25,191.25,45998
2023-12-01 13:19:00-05:00,191.25,191.2519073486328,191.14999389648438,191.25,191.25,38969
2023-12-01 13:20:00-05:00,191.2550048828125,191.2689971923828,191.13499450683594,191.19000244140625,191.19000244140625,37826
2023-12-01 13:21:00-05:00,191.18499755859375,191.19500732421875,191.1300048828125,191.13999938964844,191.13999938964844,38500
2023-12-01 13:22:00-05:00,191.13900756835938,191.17999267578125,191.1114959716797,191.13999938964844,191.13999938964844,37472
2023-12-01 13:23:00-05:00,191.14999389648438,191.22000122070312,191.14500427246094,191.218994140625,191.218994140625,42084
2023-12-01 13:24:00-05:00,191.21499633789062,191.3000030517578,191.21499633789062,191.26499938964844,191.26499938964844,75730
2023-12-01 13:25:00-05:00,191.27000427246094,191.30499267578125,191.1300048828125,191.16000366210938,191.16000366210938,87145
2023-12-01 13:26:00-05:00,191.1699981689453,191.22999572753906,191.16000366210938,191.1699981689453,191.1699981689453,71957
2023-12-01 13:27:00-05:00,191.16000366210938,191.19000244140625,191.13999938964844,191.14999389648438,191.14999389648438,59931
