Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,105.05000305175781,105.55000305175781,104.12999725341797,104.5199966430664,81.82213592529297,5753600
2015-01-05,104.4800033569336,104.7300033569336,103.68000030517578,103.79000091552734,81.25067901611328,8079300
2015-01-06,104.33999633789062,104.98999786376953,102.94000244140625,103.27999877929688,80.8514175415039,7428000
2015-01-07,103.91000366210938,105.83000183105469,103.80999755859375,105.55999755859375,82.63629913330078,7931700
2015-01-08,106.05999755859375,106.48999786376953,105.75,106.38999938964844,83.28604888916016,9916000
2015-01-09,106.5,106.5,104.75,104.94000244140625,82.15093994140625,7364800
2015-01-12,105.16999816894531,105.81999969482422,104.30000305175781,104.58000183105469,81.86909484863281,6839000
2015-01-13,105.44000244140625,106.33000183105469,104.23999786376953,104.76000213623047,82.01001739501953,10151100
2015-01-14,103.86000061035156,104.43000030517578,103.51000213623047,104.0,81.4150619506836,8887700
2015-01-15,102.97000122070312,103.93000030517578,101.94999694824219,102.48999786376953,80.23298645019531,10834800
2015-01-16,102.05999755859375,104.62000274658203,102.0,104.04000091552734,81.44640350341797,14092300
2015-01-20,101.55000305175781,102.05000305175781,100.26000213623047,101.29000091552734,79.2935791015625,20460000
2015-01-21,100.55999755859375,102.0999984741211,100.4000015258789,101.9000015258789,79.77110290527344,11702900
2015-01-22,102.38999938964844,103.83000183105469,101.56999969482422,103.76000213623047,81.22718811035156,9036600
2015-01-23,102.94000244140625,102.97000122070312,101.94000244140625,102.19999694824219,80.00598907470703,10126000
2015-01-26,101.80000305175781,102.44999694824219,101.20999908447266,102.26000213623047,80.05292510986328,8962800
2015-01-27,101.83000183105469,102.7699966430664,100.93000030517578,102.08999633789062,79.91984558105469,10160500
2015-01-28,102.4800033569336,102.93000030517578,101.44000244140625,101.4800033569336,79.44231414794922,9053200
2015-01-29,101.51000213623047,102.45999908447266,100.66999816894531,102.37999725341797,80.1468734741211,7569300
2015-01-30,101.58000183105469,102.0,100.08999633789062,100.13999938964844,78.39331817626953,10676300
2015-02-02,100.48999786376953,100.8499984741211,99.37999725341797,100.83000183105469,78.93345642089844,8990700
2015-02-03,101.4000015258789,102.55999755859375,101.12000274658203,102.45999908447266,80.20950317382812,10005200
2015-02-04,102.12000274658203,102.44999694824219,101.0199966430664,101.36000061035156,79.34839630126953,9514100
2015-02-05,101.56999969482422,102.55999755859375,101.45999908447266,102.45999908447266,80.20950317382812,6642200
2015-02-06,102.11000061035156,102.44999694824219,100.83000183105469,101.0999984741211,79.14485168457031,9215700
2015-02-09,101.05999755859375,101.05999755859375,99.0999984741211,99.77999877929688,78.11148071289062,9851700
2015-02-10,100.19000244140625,100.69999694824219,99.43000030517578,100.3499984741211,78.5577163696289,12275500
2015-02-11,100.45999908447266,100.79000091552734,99.94999694824219,100.37999725341797,78.58119201660156,8177000
2015-02-12,100.5,100.54000091552734,97.1500015258789,98.44000244140625,77.06249237060547,25835200
2015-02-13,98.44000244140625,99.66999816894531,98.33000183105469,99.62000274658203,77.98625946044922,11153600
2015-02-17,99.38999938964844,100.4800033569336,99.12000274658203,100.44000244140625,78.628173828125,8627100
2015-02-18,100.69999694824219,100.94000244140625,99.37999725341797,99.95999908447266,78.25238800048828,7878200
2015-02-19,99.94999694824219,100.83999633789062,99.61000061035156,100.69999694824219,78.83171844482422,10028200
2015-02-20,100.18000030517578,100.37000274658203,99.11000061035156,100.26000213623047,79.03665924072266,10085700
