Date,Open,High,Low,Close,Adj Close,Volume
2008-09-25,28.299999237060547,29.239999771118164,27.93000030517578,29.155000686645508,16.347257614135742,3425406
2008-09-26,28.385000228881836,28.80500030517578,27.68000030517578,28.219999313354492,15.822999954223633,3902953
2008-09-29,28.450000762939453,28.799999237060547,27.09000015258789,27.295000076293945,15.304352760314941,4904180
2008-09-30,27.0,27.860000610351562,26.584999084472656,27.290000915527344,15.30155086517334,6065468
2008-10-01,27.68000030517578,27.825000762939453,25.84000015258789,26.084999084472656,14.62590503692627,5678815
2008-10-02,25.920000076293945,25.979999542236328,24.665000915527344,24.850000381469727,13.93343734741211,7360338
2008-10-03,25.0,25.8700008392334,24.899999618530273,25.8700008392334,14.505352020263672,4237728
2008-10-06,24.690000534057617,25.200000762939453,24.209999084472656,24.719999313354492,13.860544204711914,7187573
2008-10-07,25.010000228881836,25.649999618530273,23.59000015258789,24.540000915527344,13.759621620178223,7957838
2008-10-08,22.149999618530273,25.0,22.010000228881836,22.65999984741211,12.705498695373535,9404734
2008-10-09,23.059999465942383,24.56999969482422,21.350000381469727,21.520000457763672,12.066301345825195,7043953
2008-10-10,19.860000610351562,20.434999465942383,18.239999771118164,19.6299991607666,11.006572723388672,15202099
2008-10-13,20.725000381469727,21.850000381469727,20.270000457763672,21.850000381469727,12.251331329345703,6756828
2008-10-14,22.5,23.260000228881836,21.940000534057617,22.520000457763672,12.62700080871582,6175126
2008-10-15,22.229999542236328,22.344999313354492,19.899999618530273,20.2549991607666,11.357012748718262,7133547
2008-10-16,19.309999465942383,20.875,19.0,19.635000228881836,11.009376525878906,7004082
2008-10-17,20.649999618530273,21.3799991607666,19.690000534057617,20.485000610351562,11.48597526550293,7261474
2008-10-20,21.450000762939453,21.469999313354492,19.854999542236328,20.295000076293945,11.379438400268555,4190565
2008-10-21,20.979999542236328,21.440000534057617,20.510000228881836,21.045000076293945,11.799967765808105,4207588
2008-10-22,20.5,21.329999923706055,19.81999969482422,19.850000381469727,11.129926681518555,5564685
2008-10-23,20.139999389648438,20.295000076293945,17.899999618530273,19.299999237060547,10.821542739868164,6456732
2008-10-24,18.334999084472656,18.385000228881836,17.030000686645508,18.2549991607666,10.235610008239746,6819419
2008-10-27,17.280000686645508,17.815000534057617,16.545000076293945,17.184999465942383,9.635659217834473,6834079
2008-10-28,17.674999237060547,17.954999923706055,16.0,17.040000915527344,9.554356575012207,9758488
2008-10-29,18.5,19.020000457763672,18.0,18.489999771118164,10.3673734664917,7707666
2008-10-30,19.0,20.229999542236328,18.670000076293945,20.200000762939453,11.326173782348633,6557073
2008-10-31,20.0,20.450000762939453,19.520000457763672,20.114999771118164,11.278512954711914,5781716
2008-11-03,20.719999313354492,20.770000457763672,19.75,20.575000762939453,11.5364351272583,4134408
2008-11-04,19.700000762939453,22.969999313354492,19.010000228881836,22.969999313354492,12.879317283630371,10605187
2008-11-05,23.0,23.53499984741211,22.0,22.799999237060547,12.783997535705566,6340451
2008-11-06,21.764999389648438,22.09000015258789,20.950000762939453,21.065000534057617,11.81118106842041,6235511
2008-11-07,21.260000228881836,22.06999969482422,20.645000457763672,21.559999465942383,12.088726043701172,3458608
2008-11-10,22.3799991607666,22.979999542236328,22.094999313354492,22.524999618530273,12.629802703857422,4388654
2008-11-11,21.875,21.9950008392334,21.079999923706055,21.40999984741211,12.00462532043457,4881134
2008-11-12,21.6299991607666,21.780000686645508,20.200000762939453,20.670000076293945,11.589704513549805,3618487
2008-11-13,20.625,22.399999618530273,20.540000915527344,22.040000915527344,12.357864379882812,6217912
2008-11-14,22.649999618530273,22.93000030517578,21.170000076293945,21.389999389648438,11.993409156799316,4078713
2008-11-17,21.8799991607666,22.520000457763672,21.21500015258789,21.579999923706055,12.099943161010742,4181004
2008-11-18,21.829999923706055,22.09000015258789,21.014999389648438,21.80500030517578,12.22610092163086,3219116
2008-11-19,21.80500030517578,21.860000610351562,18.93000030517578,18.93000030517578,10.614083290100098,7597123
2008-11-20,18.3700008392334,19.15999984741211,17.885000228881836,18.524999618530273,10.386998176574707,5241150
2008-11-21,18.75,19.530000686645508,17.540000915527344,17.940000534057617,10.05898666381836,6629279
2008-11-24,18.309999465942383,19.844999313354492,18.25,19.700000762939453,11.045825004577637,5241593
2008-11-25,19.809999465942383,20.6200008392334,18.969999313354492,19.145000457763672,10.734633445739746,5241882
2008-11-26,19.280000686645508,20.7450008392334,18.80500030517578,19.46500015258789,10.914061546325684,5020961
2008-11-27,19.760000228881836,20.44499969482422,19.68000030517578,20.3700008392334,11.421493530273438,2551241
2008-11-28,20.1299991607666,20.389999389648438,19.065000534057617,19.674999237060547,11.031806945800781,3946767
2008-12-01,19.850000381469727,19.850000381469727,18.719999313354492,18.905000686645508,10.600066184997559,4073488
2008-12-02,18.565000534057617,20.09000015258789,18.510000228881836,19.655000686645508,11.020593643188477,4550111
2008-12-03,19.450000762939453,20.045000076293945,18.6200008392334,20.0,11.214033126831055,4551398
2008-12-04,19.979999542236328,21.149999618530273,19.405000686645508,20.655000686645508,11.581293106079102,4548994
2008-12-05,20.5,20.540000915527344,19.5,19.81999969482422,11.113107681274414,3677342
2008-12-08,20.729999542236328,21.225000381469727,20.010000228881836,20.940000534057617,11.741093635559082,3302202
2008-12-09,20.799999237060547,22.389999389648438,20.649999618530273,22.110000610351562,12.397114753723145,3517214
2008-12-10,22.110000610351562,23.09000015258789,22.0,22.614999771118164,12.680268287658691,3969905
2008-12-11,22.204999923706055,22.665000915527344,21.860000610351562,22.440000534057617,12.582146644592285,2581110
2008-12-12,21.139999389648438,22.450000762939453,20.81999969482422,22.0,12.335437774658203,4594888
2008-12-15,22.295000076293945,22.600000381469727,21.559999465942383,21.989999771118164,12.329832077026367,2191128
2008-12-16,21.829999923706055,22.780000686645508,21.825000762939453,22.174999237060547,12.43355941772461,2493053
2008-12-17,22.399999618530273,22.440000534057617,21.434999465942383,22.06999969482422,12.374687194824219,2524451
2008-12-18,22.15999984741211,22.670000076293945,21.985000610351562,22.200000762939453,12.447576522827148,2448553
2008-12-19,21.71500015258789,22.184999465942383,21.014999389648438,21.90999984741211,12.284971237182617,6712155
2008-12-22,21.670000076293945,21.684999465942383,20.854999542236328,21.049999237060547,11.802770614624023,2857828
2008-12-23,21.030000686645508,21.690000534057617,20.875,21.260000228881836,11.920516967773438,1964167
2008-12-29,21.649999618530273,21.674999237060547,21.135000228881836,21.299999237060547,11.942943572998047,1516368
2008-12-30,21.68000030517578,21.9950008392334,21.2450008392334,21.610000610351562,12.116762161254883,1238391
2009-01-02,21.6200008392334,22.469999313354492,21.6200008392334,22.34000015258789,12.526076316833496,1830895
2009-01-05,22.559999465942383,22.559999465942383,21.719999313354492,21.854999542236328,12.254136085510254,2226528
2009-01-06,21.899999618530273,22.149999618530273,21.670000076293945,21.774999618530273,12.209280967712402,2756874
2009-01-07,21.625,22.21500015258789,21.459999084472656,22.040000915527344,12.357864379882812,2313297
2009-01-08,21.905000686645508,22.2450008392334,21.3700008392334,21.899999618530273,12.279369354248047,2468677
