,type,seed,difficulty,dnn_xs,dnn_m,lstm_xs,open_lstm_m,last_value,regression,arima,entropy
0,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,1,1,0.010583685711026192,0.06730825453996658,0.02335667610168457,0.008783253841102123,0.0009910804219543934,1.7881393440388747e-08,0.0017528833704526681,2.1935587034028017
1,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,2,2,0.008917401544749737,0.015066252090036869,0.010865998454391956,0.00630020909011364,0.0018454017117619514,5.950530368725726e-09,0.002339483270719361,2.1634347636890316
