,name,repeats,classic_lstm,peephole_lstm,custom_lstm
336,multi_sinusoidal_n20,6,0.007410911843180656,0.012081939727067947,0.004368443973362446
337,multi_sinusoidal_n20,7,0.008108739741146564,0.011641602963209152,0.006143718957901001
338,multi_sinusoidal_n20,8,0.006403330713510513,0.010196353308856487,0.0035705557093024254
339,multi_sinusoidal_n20,9,0.0072966450825333595,0.010256893932819366,0.0031850242521613836
340,multi_sinusoidal_n100,0,0.006900484673678875,0.008827325887978077,0.0020752251148223877
341,multi_sinusoidal_n100,1,0.004676534794270992,0.007925285957753658,0.0016739884158596396
342,multi_sinusoidal_n100,2,0.0047228978946805,0.010348405689001083,0.003424885217100382
343,multi_sinusoidal_n100,3,0.0047251759096980095,0.009975273162126541,0.0022987208794802427
344,multi_sinusoidal_n100,4,0.009872226975858212,0.007454794831573963,0.002139758551493287
345,multi_sinusoidal_n100,5,0.0053613390773534775,0.00950772874057293,0.0016480294289067388
346,multi_sinusoidal_n100,6,0.005923198536038399,0.007333875168114901,0.002786339493468404
347,multi_sinusoidal_n100,7,0.03005797788500786,0.008108777925372124,0.0029043450485914946
348,multi_sinusoidal_n100,8,0.004106654319912195,0.006977054290473461,0.0017327368259429932
349,multi_sinusoidal_n100,9,0.00395654421299696,0.008265159092843533,0.0022633380722254515
350,multi_sinusoidal_n1000,0,0.01258084923028946,0.03479544818401337,0.003315115813165903
351,multi_sinusoidal_n1000,1,0.04904859513044357,0.013171147555112839,0.004793706350028515
352,multi_sinusoidal_n1000,2,0.00594736821949482,0.026596538722515106,0.002915865508839488
353,multi_sinusoidal_n1000,3,0.049649592489004135,0.026982564479112625,0.003135025268420577
354,multi_sinusoidal_n1000,4,0.020241718739271164,0.014586393721401691,0.0035432835575193167
355,multi_sinusoidal_n1000,5,0.05864150449633598,0.01163908839225769,0.0036598301958292723
356,multi_sinusoidal_n1000,6,0.0065856194123625755,0.013034266419708729,0.0048453654162585735
357,multi_sinusoidal_n1000,7,0.05749572813510895,0.03199978545308113,0.0030387204606086016
358,multi_sinusoidal_n1000,8,0.05910613015294075,0.013496189378201962,0.005338347516953945
359,multi_sinusoidal_n1000,9,0.008453811518847942,0.03991451859474182,0.005568628199398518
360,multi_sinusoidal_n3_noise,0,0.07142557948827744,0.05373142659664154,0.05113480985164642
361,multi_sinusoidal_n3_noise,1,0.07120802253484726,0.05459621921181679,0.0536012277007103
362,multi_sinusoidal_n3_noise,2,0.06826820969581604,0.05107731744647026,0.07060261070728302
363,multi_sinusoidal_n3_noise,3,0.05950172245502472,0.05221289023756981,0.053813494741916656
364,multi_sinusoidal_n3_noise,4,0.07055329531431198,0.0514940470457077,0.057473644614219666
365,multi_sinusoidal_n3_noise,5,0.07103484123945236,0.05161707475781441,0.05583091080188751
366,multi_sinusoidal_n3_noise,6,0.08034954965114594,0.0537281259894371,0.052971526980400085
367,multi_sinusoidal_n3_noise,7,0.07140916585922241,0.05177723243832588,0.05062580481171608
368,multi_sinusoidal_n3_noise,8,0.06988497078418732,0.05701976642012596,0.059701114892959595
369,multi_sinusoidal_n3_noise,9,0.06716880202293396,0.050919581204652786,0.05207962915301323
370,multi_sinusoidal_n20_noise,0,0.02806004136800766,0.028532659634947777,0.027849381789565086
371,multi_sinusoidal_n20_noise,1,0.03170841559767723,0.028804559260606766,0.027751386165618896
372,multi_sinusoidal_n20_noise,2,0.02817751094698906,0.028511300683021545,0.027665212750434875
373,multi_sinusoidal_n20_noise,3,0.028446130454540253,0.028701690956950188,0.027803029865026474
374,multi_sinusoidal_n20_noise,4,0.02874024398624897,0.028232619166374207,0.027790581807494164
375,multi_sinusoidal_n20_noise,5,0.02848701924085617,0.02846546098589897,0.027748888358473778
376,multi_sinusoidal_n20_noise,6,0.031027095392346382,0.028717469424009323,0.02782074175775051
377,multi_sinusoidal_n20_noise,7,0.028556639328598976,0.028420565649867058,0.027885504066944122
378,multi_sinusoidal_n20_noise,8,0.028397617861628532,0.02851095050573349,0.02769945189356804
379,multi_sinusoidal_n20_noise,9,0.028292223811149597,0.02852644957602024,0.027666253969073296
380,piecewise_constant_n5,0,0.05432190001010895,0.019024211913347244,0.021697234362363815
381,piecewise_constant_n5,1,0.16678720712661743,0.02097751386463642,0.025104353204369545
382,piecewise_constant_n5,2,0.04610510915517807,0.04434089735150337,0.02294308692216873
383,piecewise_constant_n5,3,0.055106401443481445,0.019859232008457184,0.02369106374680996
384,piecewise_constant_n5,4,0.051750436425209045,0.020548855885863304,0.020059552043676376
385,piecewise_constant_n5,5,0.040921326726675034,0.02757934480905533,0.024548452347517014
386,piecewise_constant_n5,6,0.04626211151480675,0.021432675421237946,0.02166561596095562
387,piecewise_constant_n5,7,0.04453691467642784,0.017897749319672585,0.022754712030291557
388,piecewise_constant_n5,8,0.046840980648994446,0.021485278382897377,0.020926881581544876
389,piecewise_constant_n5,9,0.05038667097687721,0.019513698294758797,0.020444044843316078
390,piecewise_constant_n10,0,0.015061535872519016,0.005351037252694368,0.01770778000354767
391,piecewise_constant_n10,1,0.025856850668787956,0.006460871547460556,0.0082023860886693
392,piecewise_constant_n10,2,0.012410832569003105,0.007305708713829517,0.007465663366019726
393,piecewise_constant_n10,3,0.015801483765244484,0.11452100425958633,0.020888691768050194
394,piecewise_constant_n10,4,0.012080342508852482,0.0046152956783771515,0.006065290421247482
395,piecewise_constant_n10,5,0.012562837451696396,0.006736597511917353,0.006058400496840477
396,piecewise_constant_n10,6,0.02709556184709072,0.091349296271801,0.009732791222631931
397,piecewise_constant_n10,7,0.01625954918563366,0.006955238524824381,0.009859873913228512
398,piecewise_constant_n10,8,0.012657991610467434,0.01032412052154541,0.007436344400048256
399,piecewise_constant_n10,9,0.016030414029955864,0.005026899743825197,0.005916782654821873
400,piecewise_constant_n100,0,0.024561185389757156,0.02852262184023857,0.02492867037653923
401,piecewise_constant_n100,1,0.02499430812895298,0.025531476363539696,0.024718837812542915
402,piecewise_constant_n100,2,0.024623198434710503,0.027630362659692764,0.024740729480981827
403,piecewise_constant_n100,3,0.024768568575382233,0.027663113549351692,0.024702105671167374
404,piecewise_constant_n100,4,0.025340285152196884,0.028943819925189018,0.0249965637922287
405,piecewise_constant_n100,5,0.025199344381690025,0.026784129440784454,0.02481837570667267
406,piecewise_constant_n100,6,0.02542167715728283,0.025556055828928947,0.02463548630475998
407,piecewise_constant_n100,7,0.025126852095127106,0.025485295802354813,0.02452668361365795
408,piecewise_constant_n100,8,0.02503739856183529,0.025758786126971245,0.024618975818157196
409,piecewise_constant_n100,9,0.024747133255004883,0.025261318311095238,0.024746662005782127
410,piecewise_constant_n15_noise,0,0.05482892692089081,0.03984680026769638,0.0439634807407856
411,piecewise_constant_n15_noise,1,0.04328746721148491,0.040470805019140244,0.04523702710866928
412,piecewise_constant_n15_noise,2,0.054977912455797195,0.039750877767801285,0.045251280069351196
413,piecewise_constant_n15_noise,3,0.06723403185606003,0.039739444851875305,0.046380095183849335
414,piecewise_constant_n15_noise,4,0.04296025261282921,0.04466116800904274,0.04545209929347038
415,piecewise_constant_n15_noise,5,0.06596865504980087,0.03940947353839874,0.04500262811779976
416,piecewise_constant_n15_noise,6,0.044743265956640244,0.041270989924669266,0.04495462775230408
417,piecewise_constant_n15_noise,7,0.04459787532687187,0.039729174226522446,0.0440526157617569
418,piecewise_constant_n15_noise,8,0.06920880824327469,0.04270133376121521,0.04446377605199814
419,piecewise_constant_n15_noise,9,0.0514652244746685,0.04003353416919708,0.044800397008657455
420,piecewise_linear_n5,0,0.004369024187326431,0.0075864531099796295,0.00621824199333787
421,piecewise_linear_n5,1,0.007992912083864212,0.003626226680353284,0.006023810710757971
422,piecewise_linear_n5,2,0.002946915104985237,0.002047646092250943,0.001472562551498413
423,piecewise_linear_n5,3,0.004789920058101416,0.0047113592736423016,0.004861497785896063
424,piecewise_linear_n5,4,0.012171353213489056,0.00543487211689353,0.005024098325520754
425,piecewise_linear_n5,5,0.00381286209449172,0.0022363353054970503,0.0035565204452723265
426,piecewise_linear_n5,6,0.0028852648101747036,0.0032352798152714968,0.003128157230094075
427,piecewise_linear_n5,7,0.009038579650223255,0.005004512146115303,0.0066716973669826984
428,piecewise_linear_n5,8,0.018384374678134918,0.000886155350599438,0.0027088939677923918
429,piecewise_linear_n5,9,0.005716084968298674,0.0003933739790227264,0.01365156564861536
430,piecewise_linear_n10,0,0.05718732997775078,0.026920512318611145,0.021288888528943062
431,piecewise_linear_n10,1,0.01931784860789776,0.02456621080636978,0.024470314383506775
432,piecewise_linear_n10,2,0.08065126091241837,0.02473817765712738,0.02546970173716545
433,piecewise_linear_n10,3,0.05744858831167221,0.021566690877079964,0.01811741665005684
434,piecewise_linear_n10,4,0.05726010352373123,0.01779487170279026,0.02751464769244194
435,piecewise_linear_n10,5,0.06345821917057037,0.02478179521858692,0.030464420095086098
436,piecewise_linear_n10,6,0.07057894021272659,0.02233865112066269,0.02552662417292595
437,piecewise_linear_n10,7,0.07366147637367249,0.025614822283387184,0.03985735401511192
438,piecewise_linear_n10,8,0.05522460862994194,0.026194192469120026,0.01946966163814068
439,piecewise_linear_n10,9,0.06252531707286835,0.013782467693090439,0.016331195831298828
440,piecewise_linear_n100,0,0.14934319257736206,0.016959048807621002,0.026848988607525826
441,piecewise_linear_n100,1,0.0661003440618515,0.01757238432765007,0.02222825586795807
442,piecewise_linear_n100,2,0.06500887125730515,0.016577571630477905,0.02628997527062893
443,piecewise_linear_n100,3,0.057930320501327515,0.017878079786896706,0.023596400395035744
444,piecewise_linear_n100,4,0.12733615934848785,0.01723015308380127,0.016248123720288277
445,piecewise_linear_n100,5,0.06815937161445618,0.01913866214454174,0.020927920937538147
446,piecewise_linear_n100,6,0.1807289868593216,0.016556980088353157,0.022283734753727913
447,piecewise_linear_n100,7,0.2204289585351944,0.014982552267611027,0.019327333196997643
448,piecewise_linear_n100,8,0.0665956661105156,0.01744021847844124,0.011188976466655731
449,piecewise_linear_n100,9,0.0474650040268898,0.01817823015153408,0.012023734860122204
450,piecewise_linear_n15_noise,0,0.02560069039463997,0.05500057712197304,0.024446599185466766
451,piecewise_linear_n15_noise,1,0.03609972074627876,0.06179862841963768,0.025288505479693413
452,piecewise_linear_n15_noise,2,0.06198694184422493,0.03666941076517105,0.025067215785384178
453,piecewise_linear_n15_noise,3,0.04932768642902374,0.029794635251164436,0.032944194972515106
454,piecewise_linear_n15_noise,4,0.06297001987695694,0.03505462035536766,0.028161758556962013
455,piecewise_linear_n15_noise,5,0.08414921164512634,0.026555977761745453,0.02586965076625347
456,piecewise_linear_n15_noise,6,0.04612521827220917,0.0419432669878006,0.026061519980430603
457,piecewise_linear_n15_noise,7,0.07216521352529526,0.026658160611987114,0.025433192029595375
458,piecewise_linear_n15_noise,8,0.042729463428258896,0.03795136138796806,0.024461984634399414
459,piecewise_linear_n15_noise,9,0.07546091824769974,0.02629184164106846,0.027569260448217392
460,uniform_piecewise_linear,0,0.023176612332463264,0.005925018806010485,0.010161783546209335
461,uniform_piecewise_linear,1,0.0405195988714695,0.01366938091814518,0.005600277334451675
462,uniform_piecewise_linear,2,0.014075620099902153,0.0137037243694067,0.009634224697947502
463,uniform_piecewise_linear,3,0.0438494011759758,0.01059811469167471,0.016601772978901863
464,uniform_piecewise_linear,4,0.014186704531311989,0.00970720686018467,0.009345651604235172
465,uniform_piecewise_linear,5,0.020036235451698303,0.00753942783921957,0.026696061715483665
466,uniform_piecewise_linear,6,0.02875676192343235,0.007714798673987389,0.004729920532554388
467,uniform_piecewise_linear,7,0.02936791256070137,0.014344653114676476,0.005825019907206297
468,uniform_piecewise_linear,8,0.0025378153659403324,0.010781235992908478,0.01102953590452671
469,uniform_piecewise_linear,9,0.02139964886009693,0.01652716100215912,0.014548618346452713
470,trend_1,0,0.011110956780612469,0.012764458544552326,0.00852428749203682
471,trend_1,1,0.011436360888183117,0.012919863685965538,0.009250431321561337
472,trend_1,2,0.011363334953784943,0.013034901581704617,0.008461328223347664
473,trend_1,3,0.011554978787899017,0.013158001005649567,0.008472279645502567
474,trend_1,4,0.009084166027605534,0.013544305227696896,0.008921802043914795
475,trend_1,5,0.008869968354701996,0.013667874038219452,0.009403683245182037
476,trend_1,6,0.012210254557430744,0.012834075838327408,0.008157389238476753
477,trend_1,7,0.012725060805678368,0.012982778251171112,0.008317537605762482
478,trend_1,8,0.013034917414188385,0.013013777323067188,0.00913001038134098
479,trend_1,9,0.011339936405420303,0.01302839070558548,0.008154875598847866
480,trend_2,0,0.01659410633146763,0.026512358337640762,0.002297596074640751
481,trend_2,1,0.022251956164836884,0.03397942706942558,0.002130416687577963
482,trend_2,2,0.003368401201441884,0.021155184134840965,0.0015873798402026296
483,trend_2,3,0.0030271983705461025,0.016724511981010437,0.0036078852135688066
484,trend_2,4,0.003008323721587658,0.01788766123354435,0.0015864340821281075
485,trend_2,5,0.024345507845282555,0.02056952752172947,0.00448077404871583
486,trend_2,6,0.026777248829603195,0.02662993036210537,0.0030027541797608137
487,trend_2,7,0.01656198315322399,0.04560719057917595,0.008808409795165062
488,trend_2,8,0.02796763740479946,0.03849780187010765,0.0018721420783549547
489,trend_2,9,0.0031708532478660345,0.02883700281381607,0.0024264659732580185
490,trend_3,0,0.030630037188529968,0.0159564558416605,0.02032877504825592
491,trend_3,1,0.031957559287548065,0.01617256924510002,0.014860931783914566
492,trend_3,2,0.02447902224957943,0.0159876961261034,0.015629272907972336
493,trend_3,3,0.037761129438877106,0.02462686039507389,0.022503003478050232
494,trend_3,4,0.028568916022777557,0.016024518758058548,0.021434945985674858
495,trend_3,5,0.034617118537425995,0.015924327075481415,0.015544678084552288
496,trend_3,6,0.021596038714051247,0.016048595309257507,0.01519683375954628
497,trend_3,7,0.02355295978486538,0.01603260450065136,0.015307310037314892
498,trend_3,8,0.02797709032893181,0.01809302158653736,0.014934398233890533
499,trend_3,9,0.034138038754463196,0.02001643367111683,0.015667036175727844
500,mixed_1,0,0.004596777725964785,0.008535550907254219,0.004728161729872227
501,mixed_1,1,0.007756922859698534,0.0030420946422964334,0.007153443526476622
502,mixed_1,2,0.007445333991199732,0.00744576146826148,0.004325610585510731
503,mixed_1,3,0.008798949420452118,0.0029375492595136166,0.00515103992074728
504,mixed_1,4,0.005472208838909864,0.003363877534866333,0.004229274578392506
505,mixed_1,5,0.007297427859157324,0.0034499007742851973,0.0033053255174309015
506,mixed_1,6,0.007240906357765198,0.0035582827404141426,0.004391316790133715
507,mixed_1,7,0.00612146919593215,0.0029339527245610952,0.005475593730807304
508,mixed_1,8,0.006573837250471115,0.004008264746516943,0.004511430859565735
509,mixed_1,9,0.013743455521762371,0.002975050825625658,0.004163403995335102
510,mixed_2,0,0.012834415771067142,0.005599600728601217,0.006861001718789339
511,mixed_2,1,0.013417363166809082,0.005850397981703281,0.006218255031853914
512,mixed_2,2,0.01968923769891262,0.005628784187138081,0.005846625659614801
513,mixed_2,3,0.013017915189266205,0.005502036772668362,0.005723191425204277
514,mixed_2,4,0.013035425916314125,0.006160877179354429,0.006255892105400562
515,mixed_2,5,0.012045180425047874,0.006411485839635134,0.005696410313248634
516,mixed_2,6,0.012427159585058689,0.006543262396007776,0.004967489279806614
517,mixed_2,7,0.01100247260183096,0.005758011247962713,0.00652528740465641
518,mixed_2,8,0.012183060869574547,0.005380657967180014,0.005486464127898216
519,mixed_2,9,0.011261281557381153,0.006122465245425701,0.006557752378284931
520,mixed_3,0,0.010112715885043144,0.011920448392629623,0.005996340420097113
521,mixed_3,1,0.016008198261260986,0.017870021983981133,0.004330212250351906
522,mixed_3,2,0.025541294366121292,0.04264959692955017,0.0042817131616175175
523,mixed_3,3,0.030404433608055115,0.05039558932185173,0.0038112259935587645
524,mixed_3,4,0.00968436524271965,0.03533952683210373,0.014996358193457127
525,mixed_3,5,0.009424306452274323,0.009143250994384289,0.005019770469516516
526,mixed_3,6,0.012462513521313667,0.012925688177347183,0.029895339161157608
527,mixed_3,7,0.009860648773610592,0.031961146742105484,0.004346495494246483
528,mixed_3,8,0.014613403007388115,0.006661298219114542,0.004120492842048407
529,mixed_3,9,0.013076665811240673,0.019362181425094604,0.0038666576147079468
530,mixed_4,0,0.11379130184650421,0.012330038473010063,0.002748660510405898
531,mixed_4,1,0.019206736236810684,0.003002690616995096,0.006304896902292967
532,mixed_4,2,0.0048713986761868,0.003072877414524555,0.006278238724917173
533,mixed_4,3,0.16290022432804108,0.003772583557292819,0.0042811911553144455
534,mixed_4,4,0.02410179376602173,0.005723187234252691,0.0071643078699707985
535,mixed_4,5,0.1403832584619522,0.0028869176749140024,0.007459613494575024
536,mixed_4,6,0.07088147848844528,0.012044316157698631,0.0028521602507680655
537,mixed_4,7,0.016261929646134377,0.0027863276191055775,0.005150413140654564
538,mixed_4,8,0.018944503739476204,0.002595992758870125,0.010432293638586998
539,mixed_4,9,0.0648891031742096,0.0026172392535954714,0.009287222288548946
540,mixed_5,0,0.030245762318372726,0.016444765031337738,0.010997653007507324
541,mixed_5,1,0.006093191914260387,0.02431221306324005,0.009874092414975166
542,mixed_5,2,0.03052491694688797,0.015770403668284416,0.012559010647237301
543,mixed_5,3,0.04147797450423241,0.016170239076018333,0.004687447566539049
544,mixed_5,4,0.04010756313800812,0.026121826842427254,0.011084025725722313
545,mixed_5,5,0.03205174580216408,0.017661944031715393,0.013110182248055935
546,mixed_5,6,0.030810358002781868,0.026440555229783058,0.007725964765995741
547,mixed_5,7,0.03099850006401539,0.025295430794358253,0.01012231782078743
548,mixed_5,8,0.0363481342792511,0.015807880088686943,0.010670069605112076
549,mixed_5,9,0.03350885957479477,0.017166070640087128,0.017367662861943245
550,mixed_6,0,0.07939735800027847,0.064891517162323,0.0628260150551796
551,mixed_6,1,0.06959328055381775,0.0756320059299469,0.038323286920785904
552,mixed_6,2,0.07731388509273529,0.06842344999313354,0.024424981325864792
553,mixed_6,3,0.08252284675836563,0.06771199405193329,0.012585327960550785
554,mixed_6,4,0.07474391162395477,0.07718092948198318,0.013273317366838455
555,mixed_6,5,0.08049030601978302,0.0666959285736084,0.014550575986504555
556,mixed_6,6,0.08074185997247696,0.07109547406435013,0.07497791945934296
557,mixed_6,7,0.07768289744853973,0.06731511652469635,0.03242219612002373
558,mixed_6,8,0.07836130261421204,0.06583411246538162,0.03389459475874901
559,mixed_6,9,0.083100825548172,0.0664876252412796,0.013312377966940403
560,mixed_7,0,0.026719124987721443,0.029961448162794113,0.01988067850470543
561,mixed_7,1,0.03475608304142952,0.0417773574590683,0.029093768447637558
562,mixed_7,2,0.027936555445194244,0.029949702322483063,0.0275409035384655
563,mixed_7,3,0.03613695129752159,0.030492346733808517,0.020281385630369186
564,mixed_7,4,0.028854141011834145,0.029366059228777885,0.026051238179206848
565,mixed_7,5,0.05780823156237602,0.030808378010988235,0.028079265728592873
566,mixed_7,6,0.03991208225488663,0.02976912446320057,0.020665626972913742
567,mixed_7,7,0.029330210760235786,0.03039177507162094,0.027423013001680374
568,mixed_7,8,0.027086997404694557,0.052295006811618805,0.02933651953935623
569,mixed_7,9,0.029506228864192963,0.029237566515803337,0.02236836962401867
570,mixed_8,0,0.032381895929574966,0.01793230138719082,0.019202465191483498
571,mixed_8,1,0.021648671478033066,0.019007885828614235,0.018337449058890343
572,mixed_8,2,0.021573057398200035,0.01785096898674965,0.020593415945768356
573,mixed_8,3,0.022528300061821938,0.017952430993318558,0.014568672515451908
574,mixed_8,4,0.02145376428961754,0.018195606768131256,0.018923094496130943
575,mixed_8,5,0.0216553695499897,0.01761552132666111,0.020857740193605423
576,mixed_8,6,0.02673971839249134,0.019253097474575043,0.017517855390906334
577,mixed_8,7,0.021150443702936172,0.018428731709718704,0.017665429040789604
578,mixed_8,8,0.026353929191827774,0.01857077144086361,0.018389951437711716
579,mixed_8,9,0.022024836391210556,0.017712824046611786,0.017619745805859566
580,mixed_9,0,0.061744701117277145,0.04143542796373367,0.016257595270872116
581,mixed_9,1,0.06419818103313446,0.029823774471879005,0.012865892611443996
582,mixed_9,2,0.08821016550064087,0.03769148141145706,0.026743412017822266
583,mixed_9,3,0.09084165841341019,0.039024773985147476,0.029371876269578934
584,mixed_9,4,0.09983749687671661,0.03274654969573021,0.03140033036470413
585,mixed_9,5,0.08844813704490662,0.03234236687421799,0.017872273921966553
586,mixed_9,6,0.02961251698434353,0.057558126747608185,0.0384514294564724
587,mixed_9,7,0.09839031100273132,0.036402925848960876,0.013326468877494335
588,mixed_9,8,0.10032466799020767,0.029535045847296715,0.018283315002918243
589,mixed_9,9,0.0738832876086235,0.03386509791016579,0.007784534711390734
590,gait_1,0,0.008718323893845081,0.008041457273066044,0.00586645258590579
591,gait_1,1,0.01231799740344286,0.010840087197721004,0.011039509437978268
592,gait_1,2,0.013353627175092697,0.023575887084007263,0.010308542288839817
593,gait_1,3,0.009389014914631844,0.02455425262451172,0.00549201900139451
594,gait_1,4,0.011092266999185085,0.008504361845552921,0.005183198023587465
595,gait_1,5,0.010662656277418137,0.025267722085118294,0.004613063298165798
596,gait_1,6,0.010955682024359703,0.023984281346201897,0.005137580446898937
597,gait_1,7,0.010288622230291367,0.026730313897132874,0.0095754936337471
598,gait_1,8,0.011660724878311157,0.024900369346141815,0.006123269908130169
599,gait_1,9,0.009746176190674305,0.026956917718052864,0.005560495890676975
600,gait_2,0,0.012970292940735817,0.01164282113313675,0.00874613132327795
601,gait_2,1,0.014688385650515556,0.012000427581369877,0.006678527686744928
602,gait_2,2,0.012998291291296482,0.013988195918500423,0.008171732537448406
603,gait_2,3,0.013637994416058064,0.011532393284142017,0.009061289019882679
604,gait_2,4,0.013741848058998585,0.013121225871145725,0.009855984710156918
605,gait_2,5,0.012878063134849072,0.014425375498831272,0.008645135909318924
606,gait_2,6,0.013494622893631458,0.01262899860739708,0.00824748259037733
607,gait_2,7,0.013651587069034576,0.012553410604596138,0.009400012902915478
608,gait_2,8,0.0146153774112463,0.013455694541335106,0.00905764289200306
609,gait_2,9,0.013113448396325111,0.012424546293914318,0.009360103867948055
610,gait_3,0,0.014427470043301582,0.0067568146623671055,0.005778610706329346
611,gait_3,1,0.009327525272965431,0.006583990529179573,0.0047600106336176395
612,gait_3,2,0.01719815470278263,0.009756684303283691,0.00461482722312212
613,gait_3,3,0.011901781894266605,0.007497449405491352,0.0049007488414645195
614,gait_3,4,0.01245548389852047,0.007012852467596531,0.005625559017062187
615,gait_3,5,0.01278689131140709,0.007075540255755186,0.0054437206126749516
616,gait_3,6,0.010766624473035336,0.006643451284617186,0.005481978878378868
617,gait_3,7,0.01135787833482027,0.007091974839568138,0.006449571345001459
618,gait_3,8,0.01112477108836174,0.006874499376863241,0.008013294078409672
619,gait_3,9,0.010444623418152332,0.006792077329009771,0.004422631114721298
620,gait_4,0,0.011295042932033539,0.010191313922405243,0.008943059481680393
621,gait_4,1,0.011442950926721096,0.00955949630588293,0.009506043046712875
622,gait_4,2,0.010586115531623363,0.00890527293086052,0.0066316379234194756
623,gait_4,3,0.011225801892578602,0.009690022096037865,0.0099056176841259
624,gait_4,4,0.01123982947319746,0.009814372286200523,0.007382550276815891
625,gait_4,5,0.011872675269842148,0.010040326043963432,0.006833016872406006
626,gait_4,6,0.011789212003350258,0.009695630520582199,0.006472802255302668
627,gait_4,7,0.010194027796387672,0.009391091763973236,0.008631118573248386
628,gait_4,8,0.009770692326128483,0.010362910106778145,0.006793205160647631
629,gait_4,9,0.01072517316788435,0.011293519288301468,0.006740780547261238
630,gait_5,0,0.02100905030965805,0.020203907042741776,0.014360563829541206
631,gait_5,1,0.01970645599067211,0.023043733090162277,0.014100818894803524
632,gait_5,2,0.027571789920330048,0.01532304659485817,0.012355118058621883
633,gait_5,3,0.022678470239043236,0.02120801992714405,0.030306808650493622
634,gait_5,4,0.012994633987545967,0.019980719313025475,0.012625162489712238
635,gait_5,5,0.038186751306056976,0.014009973965585232,0.013805259019136429
636,gait_5,6,0.023231863975524902,0.014353576116263866,0.012202308513224125
637,gait_5,7,0.024306194856762886,0.02128611132502556,0.018007352948188782
638,gait_5,8,0.03373589366674423,0.01799645461142063,0.010365162044763565
639,gait_5,9,0.03340349346399307,0.02274766005575657,0.0104166679084301
640,apple_1m,0,0.018207157030701637,0.011513462290167809,0.013012106530368328
641,apple_1m,1,0.018966929987072945,0.01708585023880005,0.013073544949293137
642,apple_1m,2,0.018329985439777374,0.011909292079508305,0.013428021222352982
643,apple_1m,3,0.017321422696113586,0.015607226639986038,0.012700757943093777
644,apple_1m,4,0.01711081527173519,0.011692252941429615,0.012944846414029598
645,apple_1m,5,0.020183714106678963,0.011190631426870823,0.01287150103598833
646,apple_1m,6,0.018733160570263863,0.014413898810744286,0.012496757321059704
647,apple_1m,7,0.01763940416276455,0.015290978364646435,0.012623450718820095
648,apple_1m,8,0.019192295148968697,0.012036063708364964,0.014935392886400223
649,apple_1m,9,0.02663460560142994,0.016500448808073997,0.012664721347391605
650,apple_1h,0,0.025455882772803307,0.015980709344148636,0.014623979106545448
651,apple_1h,1,0.03292657062411308,0.018629398196935654,0.016009215265512466
652,apple_1h,2,0.028862223029136658,0.015752939507365227,0.013419907540082932
653,apple_1h,3,0.036366697400808334,0.01537946704775095,0.013547842390835285
654,apple_1h,4,0.03097442351281643,0.015969866886734962,0.014434164389967918
655,apple_1h,5,0.03154061734676361,0.017106246203184128,0.014748204499483109
656,apple_1h,6,0.022424209862947464,0.017157334834337234,0.014869119971990585
657,apple_1h,7,0.03196766972541809,0.016977408900856972,0.0166800357401371
658,apple_1h,8,0.030761843547225,0.018439844250679016,0.014185898005962372
659,apple_1h,9,0.03413509950041771,0.01591273956000805,0.014520499855279922
660,microsoft_5d,0,0.5226750373840332,0.3719719350337982,0.018014241009950638
661,microsoft_5d,1,0.24384832382202148,0.44143372774124146,0.014398089610040188
662,microsoft_5d,2,0.17362508177757263,0.014531104825437069,0.016495637595653534
663,microsoft_5d,3,0.1224198043346405,0.01491404976695776,0.014453870244324207
664,microsoft_5d,4,0.46442633867263794,0.015500209294259548,0.01610337570309639
665,microsoft_5d,5,0.2537739872932434,0.47667738795280457,0.015634672716259956
666,microsoft_5d,6,0.43206900358200073,0.35295265913009644,0.02401936799287796
667,microsoft_5d,7,0.25699347257614136,0.4500782787799835,0.014940166845917702
668,microsoft_5d,8,0.057913631200790405,0.28110870718955994,0.017259273678064346
669,microsoft_5d,9,0.20102472603321075,0.47238481044769287,0.01475255936384201
670,amazon,0,0.07182908058166504,0.038200970739126205,0.029896708205342293
671,amazon,1,0.2855692505836487,0.027019239962100983,0.023381922394037247
672,amazon,2,0.09496493637561798,0.04360847920179367,0.03614898771047592
673,amazon,3,0.2347879260778427,0.03034844808280468,0.045913878828287125
674,amazon,4,0.11635426431894302,0.03326847404241562,0.03573121502995491
675,amazon,5,0.08953235298395157,0.027027728036046028,0.025034088641405106
676,amazon,6,0.08163459599018097,0.026870837435126305,0.031186021864414215
677,amazon,7,0.12080472707748413,0.02942231483757496,0.03048108145594597
678,amazon,8,0.06512972712516785,0.03483787178993225,0.04883771762251854
679,amazon,9,0.20226936042308807,0.6315836310386658,0.03622755780816078
680,amazon_dotcom_bubble,0,0.007356241811066866,0.0076677813194692135,0.0064030964858829975
681,amazon_dotcom_bubble,1,0.008877038024365902,0.007691863924264908,0.006412640679627657
682,amazon_dotcom_bubble,2,0.00733942398801446,0.007730202283710241,0.006406235042959452
683,amazon_dotcom_bubble,3,0.007344597019255161,0.00788323488086462,0.006423023995012045
684,amazon_dotcom_bubble,4,0.015855809673666954,0.00748579204082489,0.006439341232180595
685,amazon_dotcom_bubble,5,0.007401036098599434,0.008080223575234413,0.00640535494312644
686,amazon_dotcom_bubble,6,0.007134215906262398,0.008274837397038937,0.006390525493770838
687,amazon_dotcom_bubble,7,0.006554236635565758,0.007590011227875948,0.006434811279177666
