,name,seed,repeats,difficulty,lstm_xs,lstm,dnn_xs,dnn,cnn_xs,cnn,last_value,regression,arima,knn,sample_entropy,mad,num_edges,compression,perm_entropy,noise,mean_trend,trend_complexity,period,period_complexity,spectral_entropy_fft,spectral_entropy_psd
134,size_1000_seed_135_config_sinusoidal_period_100_config_noise_std_dev_0.14_lookback_10,135,4,14,0.03962906077504158,0.03919012472033501,0.037626784294843674,0.0372445210814476,0.037257809191942215,0.03657720610499382,0.049941182136535645,0.03879545723895231,0.06204263635675418,0.03877845794729005,0.589636645211017,0.04452760728634135,0.6126126126126126,1.515625,1.5008646054386923,0.03356357373933044,0.49710119625779736,0.0003609930434930167,0.1,0.31039113189138823,3.524382943598688,1.0137674574681483
135,size_1000_seed_136_config_sinusoidal_period_100_config_noise_std_dev_0.14_lookback_10,136,5,14,0.04138520359992981,0.040648363530635834,0.03853418678045273,0.03909686207771301,0.039891958236694336,0.039226602762937546,0.0468832366168499,0.04080604569613933,0.05915808304027872,0.04223296890631018,0.572478219400976,0.04375110732900325,0.6096096096096096,1.515625,1.5045406948689108,0.03412756465247835,0.4980584549157101,0.00036484621895940345,0.1,0.3131098789033814,3.5291946223578057,1.0061649080116464
136,size_1000_seed_137_config_sinusoidal_period_100_config_noise_std_dev_0.14_lookback_10,137,6,14,0.036705438047647476,0.0366036631166935,0.034380488097667694,0.034963227808475494,0.039751388132572174,0.035510629415512085,0.04314306378364563,0.03613814173514644,0.05649332963680112,0.03850325962412717,0.5619849629682524,0.04401250650764186,0.6246246246246246,1.515625,1.5044632895127363,0.033081178454115345,0.4998073047077517,0.000339321139942742,0.1,0.31239564131908926,3.5045018161300203,1.0071992271733614
137,size_1000_seed_138_config_sinusoidal_period_100_config_noise_std_dev_0.14_lookback_10,138,7,14,0.03485904261469841,0.03407103195786476,0.03282536566257477,0.03395085781812668,0.03627440333366394,0.03402455151081085,0.04230337589979172,0.03569116277744373,0.05451284159081611,0.03642907877742486,0.5778797143365382,0.04432380187724984,0.6076076076076076,1.515625,1.503838146065258,0.03386053749847532,0.4986349861795778,0.00034095286670690996,0.1,0.31290172996593885,3.5605537958331688,1.0125224013925707
138,size_1000_seed_139_config_sinusoidal_period_100_config_noise_std_dev_0.14_lookback_10,139,8,14,0.03878838196396828,0.03791451454162598,0.037791043519973755,0.037226833403110504,0.03867201507091522,0.03722965717315674,0.04684511199593544,0.03891127797712883,0.058681057105957564,0.040097885799098204,0.5657584932237634,0.04449481901965912,0.5955955955955956,1.515625,1.491667051773164,0.03236399345157587,0.5013704410780131,0.000338028190350186,0.1,0.3104909780259846,3.5183101908299577,1.00082808422897
139,size_1000_seed_140_config_sinusoidal_period_100_config_noise_std_dev_0.14_lookback_10,140,9,14,0.03502662479877472,0.03508186340332031,0.0342797189950943,0.03348693251609802,0.03421199321746826,0.03367454931139946,0.042896147817373276,0.035707637384533884,0.054863253390377426,0.036354114211548286,0.5877802700243296,0.043780097791957136,0.6006006006006006,1.515625,1.5023667983460423,0.03382192895620868,0.49854586831847414,0.0003616711921103934,0.1,0.31095045174165653,3.554447108335488,1.0109729455723102
140,size_1000_seed_141_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,141,0,15,0.036482397466897964,0.03529457002878189,0.03551679477095604,0.03514618054032326,0.034748177975416183,0.03479151427745819,0.044291168451309204,0.03693764320512613,0.05537925820410616,0.038363830165840815,0.5996464002498935,0.04585110335281379,0.6176176176176176,1.515625,1.5149386228442951,0.035092487654468145,0.4990188615308613,0.00036798168180715156,0.1,0.30986907023982974,3.590087743501119,1.02138142206814
141,size_1000_seed_142_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,142,1,15,0.037211108952760696,0.03722326084971428,0.035495415329933167,0.034683406352996826,0.03621453791856766,0.03619683161377907,0.045416589826345444,0.03796593947584431,0.05421201089821933,0.03852868142522867,0.5981892318542752,0.04660135550653159,0.6336336336336337,1.515625,1.5209667202330928,0.03527749394865619,0.5036111171744858,0.0003830547436232974,0.1,0.30901002382834025,3.6134357147385137,1.029524567529704
142,size_1000_seed_143_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,143,2,15,0.036883674561977386,0.03718561306595802,0.03995490074157715,0.03623414412140846,0.03823453560471535,0.0384930819272995,0.03925659507513046,0.03970334506034852,0.05066050588879812,0.04036987397168703,0.6164007429041294,0.04736421479915786,0.6266266266266266,1.515625,1.5194528447062472,0.03577227126808358,0.5007191687879415,0.0003691392376670515,0.1,0.30951072481881076,3.636636408385505,1.025654185272035
143,size_1000_seed_144_config_sinusoidal_period_100_config_noise_std_dev_0.15_lookback_10,144,3,15,0.04005660116672516,0.04074685275554657,0.040404170751571655,0.03991587087512016,0.03987596929073334,0.03992704302072525,0.04458582401275635,0.0433950913498799,0.0590994353732894,0.03889369150111184,0.6519398405197883,0.048821739944444234,0.6256256256256256,1.515625,1.5204238809953017,0.03698271417136216,0.5031076774931539,0.0003717337802638137,0.1,0.31124129740604384,3.6632296609426165,1.0331001540136577
