,name,seed,repeats,stock,date,lstm_xs,lstm,dnn_xs,dnn,cnn_xs,cnn,last_value,regression,arima,knn,sample_entropy,mad,num_edges,compression,perm_entropy,noise,mean_trend,trend_complexity,period,period_complexity,spectral_entropy_fft,spectral_entropy_psd
10,size_1000_seed_11_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,11,0,AAPL,2006-07-19,0.04661713168025017,0.025956079363822937,0.023921744897961617,0.03434562310576439,0.03514494746923447,0.09505867958068848,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
11,size_1000_seed_12_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,12,1,AAPL,2006-07-19,0.0694998949766159,0.02037467062473297,0.03462667763233185,0.025990009307861328,0.03791246935725212,0.03897944837808609,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
12,size_1000_seed_13_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,13,2,AAPL,2006-07-19,0.028591733425855637,0.021982984617352486,0.02451176941394806,0.033518798649311066,0.02908976562321186,0.08050063997507095,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
13,size_1000_seed_14_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,14,3,AAPL,2006-07-19,0.02859541028738022,0.021957002580165863,0.024594834074378014,0.02836691401898861,0.04008717089891434,0.04529106616973877,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
14,size_1000_seed_15_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,15,4,AAPL,2006-07-19,0.04416247829794884,0.020624646916985512,0.03748603165149689,0.04688500240445137,0.03278122469782829,0.03883545845746994,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
15,size_1000_seed_16_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,16,5,AAPL,2006-07-19,0.03917033225297928,0.024238087236881256,0.03282245621085167,0.025483760982751846,0.027367040514945984,0.05788537859916687,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
16,size_1000_seed_17_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,17,6,AAPL,2006-07-19,0.03513746336102486,0.020815661177039146,0.03914349526166916,0.028486138209700584,0.030331315472722054,0.07390762120485306,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
17,size_1000_seed_18_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,18,7,AAPL,2006-07-19,0.03615859895944595,0.02194397896528244,0.04436162859201431,0.03488054871559143,0.040444497019052505,0.043174151331186295,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
18,size_1000_seed_19_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,19,8,AAPL,2006-07-19,0.03656710684299469,0.02133158966898918,0.027385931462049484,0.031189989298582077,0.031714025884866714,0.035349585115909576,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
19,size_1000_seed_20_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2006-07-19_lookback_10,20,9,AAPL,2006-07-19,0.031595628708601,0.03042232058942318,0.028045983985066414,0.044953908771276474,0.03776252269744873,0.04767199605703354,0.0165981724858284,0.030308981577555336,0.020935145822483174,0.019175831402520514,0.2926825755436171,0.012126142549277998,0.5155155155155156,1.828125,1.4670761616113657,2.822859391627962e-18,0.3998250546457077,0.0003080880950089107,0.5,0.168889471349661,4.075081693317053,1.495928593557789
20,size_1000_seed_21_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,21,0,AAPL,2007-08-22,0.015997879207134247,0.020041994750499725,0.02594294399023056,0.028538823127746582,0.02694246545433998,0.02702167071402073,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
21,size_1000_seed_22_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,22,1,AAPL,2007-08-22,0.015324162319302559,0.01627553068101406,0.022984839975833893,0.025637593120336533,0.03020542301237583,0.03175869584083557,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
22,size_1000_seed_23_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,23,2,AAPL,2007-08-22,0.018299100920557976,0.018713058903813362,0.025196027010679245,0.02786407060921192,0.059957776218652725,0.03781704604625702,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
23,size_1000_seed_24_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,24,3,AAPL,2007-08-22,0.022456977516412735,0.015893621370196342,0.024385886266827583,0.030162610113620758,0.025619370862841606,0.031242581084370613,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
24,size_1000_seed_25_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,25,4,AAPL,2007-08-22,0.017583061009645462,0.015971314162015915,0.025431852787733078,0.026298660784959793,0.03119385801255703,0.021173948422074318,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
25,size_1000_seed_26_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,26,5,AAPL,2007-08-22,0.022251341491937637,0.01899140328168869,0.026459986343979836,0.025723209604620934,0.03271922096610069,0.023949360474944115,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
26,size_1000_seed_27_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,27,6,AAPL,2007-08-22,0.021008677780628204,0.01892484351992607,0.025162331759929657,0.025087404996156693,0.03008568473160267,0.02835790626704693,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
27,size_1000_seed_28_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,28,7,AAPL,2007-08-22,0.021853256970643997,0.01624428667128086,0.030206704512238503,0.017157746478915215,0.0368630550801754,0.025206973776221275,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
28,size_1000_seed_29_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,29,8,AAPL,2007-08-22,0.030214695259928703,0.016051743179559708,0.024387599900364876,0.01917193830013275,0.028599247336387634,0.028853245079517365,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
29,size_1000_seed_30_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2007-08-22_lookback_10,30,9,AAPL,2007-08-22,0.025308798998594284,0.020558319985866547,0.026855027303099632,0.019481055438518524,0.029653139412403107,0.029541416093707085,0.014201594516634941,0.02116008611520132,0.017094578600182857,0.01651891185886316,0.2670129170425581,0.009972242364848845,0.4964964964964965,1.6875,1.4469741822754183,4.984425371353788e-18,0.33435390685226596,0.0005190488560762917,1.0,0.07431588530797976,3.8779468291152384,1.3682128126025481
30,size_1000_seed_31_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,31,0,AAPL,2008-09-25,0.01825878396630287,0.020872339606285095,0.01785230077803135,0.019337378442287445,0.14462900161743164,0.1129496842622757,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
31,size_1000_seed_32_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,32,1,AAPL,2008-09-25,0.03430583328008652,0.030149314552545547,0.02116486057639122,0.02679317258298397,0.08399725705385208,0.09189900755882263,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
32,size_1000_seed_33_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,33,2,AAPL,2008-09-25,0.026460474357008934,0.032186057418584824,0.02584569714963436,0.02044801227748394,0.023351771757006645,0.02041749656200409,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
33,size_1000_seed_34_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,34,3,AAPL,2008-09-25,0.03648754581809044,0.04313991218805313,0.02016056329011917,0.021152524277567863,0.023667698726058006,0.09176751971244812,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
34,size_1000_seed_35_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,35,4,AAPL,2008-09-25,0.01642208732664585,0.02304461970925331,0.03104371950030327,0.02294044755399227,0.021741092205047607,0.08366987109184265,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
35,size_1000_seed_36_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,36,5,AAPL,2008-09-25,0.055124931037425995,0.01749434322118759,0.018583210185170174,0.020420778542757034,0.06526234745979309,0.026354042813181877,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
36,size_1000_seed_37_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,37,6,AAPL,2008-09-25,0.02107408456504345,0.03201424703001976,0.021878913044929504,0.026485301554203033,0.021069059148430824,0.06220632418990135,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
37,size_1000_seed_38_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,38,7,AAPL,2008-09-25,0.016239317134022713,0.02761640027165413,0.02438778430223465,0.027713684365153313,0.09491021931171417,0.07959583401679993,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
38,size_1000_seed_39_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,39,8,AAPL,2008-09-25,0.021992063149809837,0.026764385402202606,0.07918514311313629,0.02784835733473301,0.021546702831983566,0.042909711599349976,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
39,size_1000_seed_40_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2008-09-25_lookback_10,40,9,AAPL,2008-09-25,0.020754678174853325,0.020460939034819603,0.022842353209853172,0.019665157422423363,0.03608527034521103,0.02712087333202362,0.010286745615303516,0.017138527313868203,0.013825106722968746,0.010325027168903258,0.22255088698687803,0.006434996645431624,0.46546546546546547,1.53125,1.4260773624605751,2.6020852139652106e-18,0.3441377076208869,0.0002143500946630193,1.0,0.033899594426063856,4.183884222093047,1.516420952025428
40,size_1000_seed_41_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2009-10-28_lookback_10,41,0,AAPL,2009-10-28,0.03743952140212059,0.011513497680425644,0.03175310045480728,0.02293696440756321,0.03801640495657921,0.04607247933745384,0.011075546965003014,0.01724444162845611,0.013866806758356165,0.012918708485931076,0.2788983915577539,0.010285733035518243,0.4804804804804805,1.765625,1.4347509093020452,7.832041159795667e-18,0.46525802086687607,0.00044412544247671946,1.0,0.14119701880751784,3.7325871015525625,1.4215683452300427
41,size_1000_seed_42_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2009-10-28_lookback_10,42,1,AAPL,2009-10-28,0.04264647513628006,0.011471977457404137,0.028827259317040443,0.027977997437119484,0.039337292313575745,0.030287807807326317,0.011075546965003014,0.01724444162845611,0.013866806758356165,0.012918708485931076,0.2788983915577539,0.010285733035518243,0.4804804804804805,1.765625,1.4347509093020452,7.832041159795667e-18,0.46525802086687607,0.00044412544247671946,1.0,0.14119701880751784,3.7325871015525625,1.4215683452300427
42,size_1000_seed_43_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2009-10-28_lookback_10,43,2,AAPL,2009-10-28,0.014811033383011818,0.011574094183743,0.032493773847818375,0.03216751664876938,0.027468785643577576,0.037200380116701126,0.011075546965003014,0.01724444162845611,0.013866806758356165,0.012918708485931076,0.2788983915577539,0.010285733035518243,0.4804804804804805,1.765625,1.4347509093020452,7.832041159795667e-18,0.46525802086687607,0.00044412544247671946,1.0,0.14119701880751784,3.7325871015525625,1.4215683452300427
43,size_1000_seed_44_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2009-10-28_lookback_10,44,3,AAPL,2009-10-28,0.016818104311823845,0.011808178387582302,0.02769949845969677,0.021980062127113342,0.031201036646962166,0.03834240138530731,0.011075546965003014,0.01724444162845611,0.013866806758356165,0.012918708485931076,0.2788983915577539,0.010285733035518243,0.4804804804804805,1.765625,1.4347509093020452,7.832041159795667e-18,0.46525802086687607,0.00044412544247671946,1.0,0.14119701880751784,3.7325871015525625,1.4215683452300427
44,size_1000_seed_45_config_fetch_stock_data_symbol_AAPL_config_fetch_stock_data_data_type_Close_config_fetch_stock_data_interval_1d_config_fetch_stock_data_start_date_2009-10-28_lookback_10,45,4,AAPL,2009-10-28,0.0211536455899477,0.011815058067440987,0.028683118522167206,0.027642838656902313,0.03559295833110809,0.02762875147163868,0.011075546965003014,0.01724444162845611,0.013866806758356165,0.012918708485931076,0.2788983915577539,0.010285733035518243,0.4804804804804805,1.765625,1.4347509093020452,7.832041159795667e-18,0.46525802086687607,0.00044412544247671946,1.0,0.14119701880751784,3.7325871015525625,1.4215683452300427
