,type,seed,difficulty,peephole_lstm_xs,peephole_lstm_s,peephole_lstm_m,open_lstm_xs,open_lstm_s,open_lstm_m,input_lstm_xs,input_lstm_s,input_lstm_m,lstm_xs,lstm_s,lstm_m,last_value_loss,entropy
289,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,290,29,0.01692630723118782,0.011449919082224369,0.016962308436632156,0.028021227568387985,0.013545882888138294,0.011043833568692207,0.013704657554626465,0.009309406392276287,0.011517787352204323,0.023647315800189972,0.010897450149059296,0.020881399512290955,0.009099816903471947,2.135104154251869
290,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,291,30,0.006622992921620607,0.003100306959822774,0.004997709766030312,0.005508325528353453,0.0032725734636187553,0.0028426479548215866,0.004155292641371489,0.0024595283903181553,0.003450416959822178,0.007445233874022961,0.0083277253434062,0.008141755126416683,0.0024143275804817677,2.457861913770243
291,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,292,30,0.009002073667943478,0.00772323552519083,0.005796449258923531,0.004592004232108593,0.005946844816207886,0.004913098644465208,0.004771163687109947,0.003331051440909505,0.004434475675225258,0.015834514051675797,0.004173669032752514,0.006274097133427858,0.003299248404800892,2.60874028132007
292,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,293,30,0.026702405884861946,0.02011779695749283,0.02770879678428173,0.046796880662441254,0.019326115027070045,0.02626967988908291,0.020731205120682716,0.015258964151144028,0.025189338251948357,0.030003486201167107,0.05322854965925217,0.06117802485823631,0.014653949998319149,2.275534008643557
293,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,294,30,0.03799254074692726,0.032828137278556824,0.03106454573571682,0.03204710781574249,0.02385418862104416,0.03083040937781334,0.028216276317834854,0.01677589677274227,0.02663063071668148,0.01785052753984928,0.0674489438533783,0.05330933630466461,0.01534849964082241,2.259090043722885
294,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,295,30,0.026412827894091606,0.023105556145310402,0.030943311750888824,0.03920062258839607,0.01967666670680046,0.026423655450344086,0.018298666924238205,0.018339844420552254,0.028770973905920982,0.04160785675048828,0.05241381749510765,0.03168489411473274,0.015608079731464386,2.363852231577863
295,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,296,30,0.022436335682868958,0.015064630657434464,0.02057252824306488,0.026672611013054848,0.01150069572031498,0.011555281467735767,0.017049558460712433,0.010180782526731491,0.012389942072331905,0.021377645432949066,0.012173138558864594,0.03247721865773201,0.010171996429562569,2.084548143473759
296,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,297,30,0.009136498905718327,0.008506684564054012,0.0043445611372590065,0.004711561370640993,0.003213397227227688,0.0005969917983748019,0.0032066034618765116,0.0015106791397556663,0.0016633140621706843,0.010012800805270672,0.004513487219810486,0.014963655732572079,0.0003716892097145319,2.4145797449045077
297,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,298,30,0.0028495227452367544,0.0020250463858246803,0.0011440498055890203,0.002076690085232258,0.0019043355714529753,0.0022103816736489534,0.002056970028206706,0.000807554111815989,0.0012863051379099488,0.010674948804080486,0.0023994201328605413,0.0018508726498112082,0.0005550289060920477,2.4033688329174354
298,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,299,30,0.07813525944948196,0.062168870121240616,0.046278584748506546,0.06117042154073715,0.04493032395839691,0.031661055982112885,0.063023641705513,0.02896345779299736,0.03343356028199196,0.08053375035524368,0.028842361643910408,0.089932382106781,0.02008393034338951,1.67338689690501
299,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,300,30,0.029753198847174644,0.007774205878376961,0.009933576919138432,0.0241180881857872,0.012570559978485107,0.007101866416633129,0.019614266231656075,0.004391166381537914,0.00851993728429079,0.024853218346834183,0.008036776445806026,0.019097667187452316,0.0040232646279037,2.2416903757710904
300,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,301,31,0.05075706169009209,0.02916492149233818,0.0349537618458271,0.03991396725177765,0.053324371576309204,0.0382905974984169,0.02657787874341011,0.02058284729719162,0.033399805426597595,0.05296426638960838,0.07684441655874252,0.07768821716308594,0.01753489300608635,2.3278664231170305
301,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,302,31,0.027346745133399963,0.014680644497275352,0.023190384730696678,0.03461824357509613,0.02098778262734413,0.02092302031815052,0.018505727872252464,0.013311238028109074,0.017927261069417,0.01690373383462429,0.028494449332356453,0.0493256077170372,0.013278355821967125,2.279978558956386
302,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,303,31,0.01461294386535883,0.01782659813761711,0.017798051238059998,0.024408524855971336,0.01202947273850441,0.01658274419605732,0.02096676640212536,0.009139898233115673,0.01506776176393032,0.017176277935504913,0.20343975722789764,0.03731938824057579,0.008913395926356316,2.402854382004334
303,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,304,31,0.012086420319974422,0.008651785552501678,0.010545380413532257,0.013880576938390732,0.008730016648769379,0.009504040703177452,0.010243253782391548,0.008630461059510708,0.009639664553105831,0.015328146517276764,0.010468109510838985,0.011185092851519585,0.007988428696990013,2.3975025598065027
304,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,305,31,0.07082822173833847,0.03980708494782448,0.04451652988791466,0.04121820628643036,0.052696093916893005,0.018120918422937393,0.03586150333285332,0.011389601044356823,0.021242259070277214,0.21281787753105164,0.10724780708551407,0.11859552562236786,0.011047836393117905,2.075146959084424
305,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,306,31,0.02331986278295517,0.019998978823423386,0.01978251524269581,0.03517502173781395,0.02850591577589512,0.018636556342244148,0.023056572303175926,0.019147571176290512,0.019989700987935066,0.0209265798330307,0.02366320602595806,0.029913153499364853,0.018897054716944695,2.4913141617829324
306,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,307,31,0.017803236842155457,0.013988520950078964,0.018038518726825714,0.015530003234744072,0.011732440441846848,0.012420468032360077,0.011904001235961914,0.01139182597398758,0.011344793252646923,0.022880936041474342,0.013381529599428177,0.0328347310423851,0.01081752311438322,2.0981201024551366
307,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,308,31,0.010776183567941189,0.0072343419305980206,0.01102914847433567,0.011983668431639671,0.006717622745782137,0.008883977308869362,0.01767614670097828,0.0067834509536623955,0.008005806244909763,0.008892747573554516,0.012580472975969315,0.018527919426560402,0.006017149891704321,2.4684041358260878
308,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,309,31,0.018195154145359993,0.01754057966172695,0.021679561585187912,0.014593074098229408,0.010608578100800514,0.01305228192359209,0.01168328057974577,0.009214379824697971,0.013192486017942429,0.017850257456302643,0.23964738845825195,0.025286894291639328,0.008935942314565182,2.4382400402679063
309,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,310,31,0.04900233447551727,0.08018198609352112,0.05718599632382393,0.028484350070357323,0.01340976357460022,0.008379782550036907,0.008097564801573753,0.004657427314668894,0.024794859811663628,0.04624250531196594,0.0923902615904808,0.019595080986618996,0.004302880261093378,1.9514229753758496
310,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,311,32,0.03635244071483612,0.020374203100800514,0.019071809947490692,0.027029063552618027,0.023286258801817894,0.01735791563987732,0.019850291311740875,0.013643139973282814,0.0183477271348238,0.02222481183707714,0.023462388664484024,0.10934248566627502,0.011090554296970367,1.937936700370439
311,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,312,32,0.028954384848475456,0.01300444733351469,0.023592695593833923,0.021997658535838127,0.012313433922827244,0.01594724878668785,0.01713426597416401,0.011811052449047565,0.016189701855182648,0.0286492258310318,0.016317518427968025,0.033853910863399506,0.010794417932629585,2.171244636319572
312,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,313,32,0.014221190474927425,0.013211216777563095,0.011361727491021156,0.008455990813672543,0.019217051565647125,0.007459816988557577,0.008062460459768772,0.006419092882424593,0.007538925856351852,0.011882461607456207,0.008026104420423508,0.012258525006473064,0.006334275472909212,2.4591476853916854
313,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,314,32,0.0048260437324643135,0.0012861943105235696,0.0005197189748287201,0.01266355998814106,0.002505775075405836,0.0005027958541177213,0.012412791140377522,0.0007391244289465249,0.00018658264889381826,0.011180183850228786,0.05448472127318382,0.011435694992542267,0.0,2.5487408922240893
314,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,315,32,0.030358031392097473,0.02709072269499302,0.033170025795698166,0.028829745948314667,0.02934390865266323,0.03321903571486473,0.026550540700554848,0.02504037879407406,0.02728555165231228,0.06347636878490448,0.02901151403784752,0.05982624366879463,0.02500840835273266,2.4440453747974056
315,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,316,32,0.02421349287033081,0.013509734533727169,0.017835719510912895,0.013659616932272911,0.025754638016223907,0.014388557523488998,0.01510552130639553,0.011387932114303112,0.013371279463171959,0.028458118438720703,0.0312865786254406,0.021183114498853683,0.011043143458664417,2.6267934830415185
316,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,317,32,0.043528951704502106,0.017136462032794952,0.023876599967479706,0.01080829743295908,0.05453583225607872,0.01337621919810772,0.05114893615245819,0.008413213305175304,0.014041552320122719,0.0281669944524765,0.12596173584461212,0.23741456866264343,0.008314716629683971,2.4238739499131774
317,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,318,32,0.042665060609579086,0.02363099344074726,0.03839044272899628,0.05173981562256813,0.030520141124725342,0.029423389583826065,0.026479704305529594,0.019608816131949425,0.027277864515781403,0.0351211316883564,0.038740918040275574,0.08074869215488434,0.018926406279206276,2.4011705476216094
318,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,319,32,0.07430568337440491,0.022612085565924644,0.021666307002305984,0.02238289639353752,0.03955274075269699,0.020655713975429535,0.021670503541827202,0.021593227982521057,0.020227525383234024,0.022016577422618866,0.2599393427371979,0.046725302934646606,0.01751069538295269,1.8640208763805193
319,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,320,32,0.014945287257432938,0.009310168214142323,0.01207243837416172,0.011415338143706322,0.013783006928861141,0.00807559210807085,0.011584144085645676,0.008788306266069412,0.009506557136774063,0.011552316136658192,0.026989765465259552,0.011235888116061687,0.007113547995686531,2.4857066035308257
320,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,321,33,0.04142621532082558,0.02954091504216194,0.04155460745096207,0.04363780841231346,0.03174450993537903,0.03851604834198952,0.03191300109028816,0.023107271641492844,0.035752009600400925,0.02705920860171318,0.02565588802099228,0.05806005001068115,0.022877860814332962,2.3451052722605383
321,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,322,33,0.02885916642844677,0.049164608120918274,0.023713786154985428,0.024114785715937614,0.015319211408495903,0.015483648516237736,0.027167420834302902,0.012936370447278023,0.022441567853093147,0.018419744446873665,0.03963933512568474,0.025708001106977463,0.01271149143576622,1.8248094701634883
322,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,323,33,0.06721584498882294,0.03404999524354935,0.031419139355421066,0.028598489239811897,0.030503543093800545,0.03129182755947113,0.03445478901267052,0.016029486432671547,0.02589656412601471,0.026067962870001793,0.044395092874765396,0.040845803916454315,0.01570412702858448,2.382201599335359
323,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,324,33,0.04251100867986679,0.013636323623359203,0.01836463436484337,0.01639368012547493,0.013812367804348469,0.013908161781728268,0.0164407417178154,0.009833429008722305,0.014908728189766407,0.013394229114055634,0.015086443163454533,0.02062411606311798,0.009516548365354538,2.381059440349245
324,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,325,33,0.0010017305612564087,0.008805334568023682,0.002346844645217061,0.0002930760383605957,0.002110302448272705,2.975761890411377e-05,0.00028708577156066895,0.00014227628707885742,5.5462121963500977e-05,0.0031002163887023926,0.003424614667892456,0.0005839025834575295,0.0,2.430631975221755
325,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,326,33,0.02157239429652691,0.01767967827618122,0.01986982300877571,0.012381292879581451,0.013682978227734566,0.017231710255146027,0.014379969798028469,0.011473562568426132,0.013764318078756332,0.04567716643214226,0.016233177855610847,0.02671470120549202,0.011011796072125435,2.4662113595837374
326,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,327,33,0.013676824979484081,0.007036161608994007,0.01066680159419775,0.0072740293107926846,0.007239500060677528,0.008462176658213139,0.009804319590330124,0.005640391260385513,0.006720040459185839,0.019656648859381676,0.008882863447070122,0.01429743506014347,0.005585089325904846,2.0757762101586565
327,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,328,33,0.020684821531176567,0.008607913739979267,0.024041080847382545,0.009508800692856312,0.015894785523414612,0.017510954290628433,0.00862670224159956,0.0066396077163517475,0.01159959752112627,0.013830053620040417,0.016858143731951714,0.021965302526950836,0.006617771461606026,2.5003383074043257
328,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,329,33,0.0335918627679348,0.02666199393570423,0.03772200271487236,0.030848057940602303,0.04164784774184227,0.035108353942632675,0.043126679956912994,0.022051138803362846,0.034419987350702286,0.05613186955451965,0.024468345567584038,0.06782427430152893,0.022045733407139778,2.24771391307652
329,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,330,33,0.05730460211634636,0.03842895105481148,0.050476498901844025,0.06948487460613251,0.04368922859430313,0.051164399832487106,0.03329481929540634,0.02852652035653591,0.040540680289268494,0.03950903192162514,0.05552460625767708,0.07094857841730118,0.02795404940843582,2.2979408148644365
330,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,331,34,0.0011377281043678522,0.00047473012818954885,0.0004081696388311684,0.008574115112423897,0.004546635318547487,0.0003678011998999864,0.007982220500707626,0.00029003023519180715,0.00025003671180456877,0.004691969603300095,0.001865947269834578,0.0004971605376340449,0.0002230203099315986,2.29883521216783
331,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,332,34,0.010525763034820557,0.008608042262494564,0.01358003355562687,0.014589203521609306,0.01099974662065506,0.00983184203505516,0.02095858007669449,0.0068745785392820835,0.008679015561938286,0.014708616770803928,0.026067186146974564,0.016026634722948074,0.006765700411051512,2.6383560368297463
332,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,333,34,0.01745273359119892,0.017963530495762825,0.01525534875690937,0.014402418397367,0.01368653867393732,0.011639459058642387,0.015439166687428951,0.009955665096640587,0.011226508766412735,0.02651434950530529,0.010811922140419483,0.015840472653508186,0.009103781543672085,2.3695435637683357
333,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,334,34,0.00505180424079299,0.004944463260471821,0.006291611585766077,0.0032748954836279154,0.0034693109337240458,0.005217450205236673,0.004230816382914782,0.0028601426165550947,0.004410852212458849,0.008814557455480099,0.003672986524179578,0.006718616001307964,0.0028514545410871506,1.8414040156803184
334,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,335,34,0.03596186265349388,0.06181253120303154,0.06159668788313866,0.029492810368537903,0.0868193656206131,0.025653304532170296,0.030531488358974457,0.023484110832214355,0.025978073477745056,0.0360439196228981,0.13496863842010498,0.03551382198929787,0.023422405123710632,2.2586079545483164
335,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,336,34,0.039278510957956314,0.016784636303782463,0.0298994779586792,0.03584657609462738,0.033197447657585144,0.016177428886294365,0.020493220537900925,0.015611919574439526,0.018821099773049355,0.0800539031624794,0.05057943984866142,0.07221637666225433,0.011652277782559395,2.1906556542702287
336,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,337,34,0.011747429147362709,0.03965176269412041,0.009297297336161137,0.007304626051336527,0.010217827744781971,0.0047362311743199825,0.008351273834705353,0.0031413137912750244,0.004472694825381041,0.008859449997544289,0.012818941846489906,0.009927034378051758,0.0030773687176406384,2.354404926144359
337,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,338,34,0.00646237563341856,0.006963480729609728,0.009379091672599316,0.00987531803548336,0.009340795688331127,0.006166156381368637,0.008266560733318329,0.004407470114529133,0.004803135525435209,0.008238296955823898,0.02555798925459385,0.006500906776636839,0.00436211796477437,2.4226531410580807
338,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,339,34,0.12492213398218155,0.03054041415452957,0.05067162588238716,0.031605809926986694,0.031406890600919724,0.04568220302462578,0.03233212232589722,0.03022547997534275,0.03989569842815399,0.10575154423713684,0.03136753290891647,0.06973458081483841,0.028266368433833122,2.081909725278744
339,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,340,34,0.043188028037548065,0.07324282079935074,0.034740760922431946,0.02896440029144287,0.02159098908305168,0.028048470616340637,0.041997943073511124,0.01891915127635002,0.02533539943397045,0.02160715125501156,0.03612445294857025,0.08920455724000931,0.018891723826527596,2.493248894408278
340,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,341,35,0.025014974176883698,0.024707434698939323,0.022355547174811363,0.021775810047984123,0.018490755930542946,0.01888287626206875,0.022349845618009567,0.014789946377277374,0.0193078201264143,0.03829090669751167,0.01998051255941391,0.04285489395260811,0.01471258606761694,2.190846207735905
341,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,342,35,0.009915056638419628,0.02866690792143345,0.01324587780982256,0.009033205918967724,0.009363822638988495,0.007577371783554554,0.010977579280734062,0.006213074550032616,0.008682828396558762,0.01230168342590332,0.0073352050967514515,0.015395386144518852,0.00617931317538023,2.4002152238967422
342,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,343,35,0.002663669642060995,0.0024273109156638384,0.005129985045641661,0.0027097295969724655,0.003982192371040583,0.0002935785159934312,0.00791059248149395,1.452743981644744e-05,0.00012165903899585828,0.011664028279483318,0.004876086488366127,7.706165342824534e-05,0.0,2.2035312702453913
343,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,344,35,0.059693288058042526,0.056003037840127945,0.07606042176485062,0.06491447240114212,0.04591803997755051,0.04701754450798035,0.04707786440849304,0.04060042276978493,0.06460606306791306,0.08223635703325272,0.04472288116812706,0.2442220151424408,0.040461622178554535,2.156775823415711
344,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,345,35,0.12397950142621994,0.037874985486269,0.026380063965916634,0.05256433039903641,0.016842005774378777,0.02183367684483528,0.020291127264499664,0.0352255217730999,0.02028850093483925,0.0542580783367157,0.04727071896195412,0.07080259174108505,0.014014262706041336,2.5346001194842778
345,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,346,35,0.01800977997481823,0.06244902312755585,0.050494931638240814,0.026261745020747185,0.015464270487427711,0.011230194941163063,0.014911881648004055,0.010912679135799408,0.014024517498910427,0.02467367611825466,0.013078652322292328,0.0250070970505476,0.010505689308047295,2.6481299511203673
346,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,347,35,0.04995115101337433,0.039129838347435,0.04238565266132355,0.04303249716758728,0.02409602887928486,0.0385880321264267,0.03163285180926323,0.02641686238348484,0.04250938072800636,0.05475173518061638,0.024949638172984123,0.05666792392730713,0.021618332713842392,2.36226279545948
347,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,348,35,0.050398387014865875,0.024552935734391212,0.03991679102182388,0.030912816524505615,0.01923312246799469,0.025909055024385452,0.023684320971369743,0.014530348591506481,0.019904732704162598,0.017090674489736557,0.020995307713747025,0.04683828353881836,0.014120490290224552,2.369752860259941
348,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,349,35,0.04660623520612717,0.03577515855431557,0.045054007321596146,0.04371359944343567,0.04693865403532982,0.0299412552267313,0.03490430861711502,0.02921590395271778,0.043354760855436325,0.04166732355952263,0.03304702788591385,0.06283655017614365,0.027618739753961563,2.559478900326675
349,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,350,35,0.029455270618200302,0.020604804158210754,0.018591158092021942,0.018762461841106415,0.020329013466835022,0.013416921719908714,0.022427842020988464,0.013144522905349731,0.013221378438174725,0.016744637861847878,0.08699260652065277,0.01849370449781418,0.012681002728641033,2.569577227250189
350,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,351,36,0.012533933855593204,0.007825667038559914,0.009113623760640621,0.014201479032635689,0.005889377556741238,0.004404280334711075,0.022910047322511673,0.004700482822954655,0.006841676775366068,0.011475498788058758,0.0058584571816027164,0.011519448831677437,0.004140479490160942,2.844015524326542
351,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,352,36,0.005602808203548193,0.003094037063419819,0.008726540952920914,0.00672260532155633,0.0028205313719809055,0.004403736907988787,0.004340247716754675,0.002526867901906371,0.004516701214015484,0.009732196107506752,0.002869425341486931,0.009309500455856323,0.002469224389642477,2.2450252354344995
352,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,353,36,0.06971639394760132,0.051541294902563095,0.07424129545688629,0.05302521213889122,0.06794236600399017,0.04761713370680809,0.07377488166093826,0.03279533609747887,0.051224708557128906,0.2999114990234375,0.09539075195789337,0.08603081107139587,0.03065601736307144,2.5335190844414117
353,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,354,36,0.03597598522901535,0.027322469279170036,0.03612827882170677,0.03272785246372223,0.024114249274134636,0.022760171443223953,0.02364647388458252,0.018164845183491707,0.03204867243766785,0.03480074927210808,0.023789994418621063,0.045746926218271255,0.018138103187084198,2.5008605734230485
354,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,355,36,0.027465613558888435,0.03779102489352226,0.059936851263046265,0.03701547533273697,0.023348214104771614,0.033491700887680054,0.04342116788029671,0.021054070442914963,0.030923090875148773,0.04993787407875061,0.03112114407122135,0.05180918052792549,0.02053426206111908,2.5976136593957877
355,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,356,36,0.024108553305268288,0.01972772367298603,0.023665547370910645,0.025957569479942322,0.01327951904386282,0.02166637033224106,0.01938818022608757,0.012621397152543068,0.020108206197619438,0.021984903141856194,0.014092572964727879,0.026980862021446228,0.012113438919186592,2.2602367110710597
356,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,357,36,0.02330614998936653,0.012999829836189747,0.01729132980108261,0.021129988133907318,0.014215940609574318,0.01211742963641882,0.017638646066188812,0.01136642973870039,0.012716371566057205,0.02651682309806347,0.015543549321591854,0.025703582912683487,0.01132483035326004,2.3192794796023897
357,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,358,36,0.020083589479327202,0.022410549223423004,0.021450825035572052,0.02349516563117504,0.01784379407763481,0.018218396231532097,0.027061941102147102,0.01311351079493761,0.014107977971434593,0.020478257909417152,0.02165929228067398,0.0416283905506134,0.012426279485225677,2.5069308401582306
358,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,359,36,0.016603166237473488,0.019067857414484024,0.013098643161356449,0.011968862265348434,0.012884024530649185,0.00968059990555048,0.013585255481302738,0.008935157209634781,0.009419627487659454,0.009944085963070393,0.010433304123580456,0.012320663779973984,0.008895043283700943,2.644450080649645
359,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,360,36,0.02706889621913433,0.014709824696183205,0.021265054121613503,0.01993776485323906,0.06867494434118271,0.015079472213983536,0.014105771668255329,0.013173027895390987,0.016043206676840782,0.017740249633789062,0.015114621259272099,0.02172979898750782,0.013169798068702221,2.7184346504176116
360,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,361,37,0.015321910381317139,0.10482668876647949,0.014987461268901825,0.011693989858031273,0.03526724502444267,0.009775837883353233,0.009319343604147434,0.008213591761887074,0.01010538823902607,0.013120821677148342,0.009260758757591248,0.016158651560544968,0.0080704465508461,2.5412114646887938
361,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,362,37,0.004823797382414341,0.0029238162096589804,0.0019262101268395782,0.010262693278491497,0.006100111175328493,0.001177545520476997,0.0031275206711143255,0.0018260858487337828,0.0015504281036555767,0.002471782499924302,0.007514214143157005,0.0024398898240178823,0.000940211582928896,2.4122188347061253
362,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,363,37,0.03138825297355652,0.019325917586684227,0.02528338134288788,0.0282791405916214,0.06028490141034126,0.01509736105799675,0.02517041377723217,0.014819316565990448,0.016429314389824867,0.032803747802972794,0.01723223365843296,0.02407721057534218,0.0133247971534729,2.5316026722643863
363,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,364,37,0.010562308132648468,0.015850501134991646,0.012739624828100204,0.007230293937027454,0.012853416614234447,0.006318992935121059,0.009248080663383007,0.006386585999280214,0.006350670009851456,0.007475211750715971,0.014651975594460964,0.011620343662798405,0.0056453365832567215,2.3088789102433953
364,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,365,37,0.025207513943314552,0.022701874375343323,0.027330918237566948,0.02000637724995613,0.018692119047045708,0.02025005593895912,0.020922228693962097,0.01631045527756214,0.017599141225218773,0.02054227516055107,0.027275219559669495,0.02559187263250351,0.01627606712281704,2.5184952208427855
365,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,366,37,0.03728931397199631,0.002178301801905036,0.004373996984213591,0.0014740503393113613,0.00809297151863575,0.0015780847752466798,0.010185813531279564,0.0010254514636471868,0.0010662919376045465,0.009549697861075401,0.07193735241889954,0.008577032014727592,0.0003738367522601038,2.2569835914303282
366,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,367,37,0.02605048567056656,0.018698975443840027,0.026247816160321236,0.021449098363518715,0.019737157970666885,0.024558091536164284,0.02113390900194645,0.01806390844285488,0.020558111369609833,0.03055853769183159,0.01872767135500908,0.03019319474697113,0.017234008759260178,2.0576945463399703
367,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,368,37,0.020351240411400795,0.015521353110671043,0.02123451977968216,0.031890228390693665,0.015369624830782413,0.015911290422081947,0.016021525487303734,0.012249159626662731,0.014356422238051891,0.01855081506073475,0.01540897972881794,0.04518992826342583,0.01182735338807106,2.4903334469833016
368,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,369,37,0.015148618258535862,0.013428064994513988,0.022962383925914764,0.011740822345018387,0.010058688931167126,0.01381086464971304,0.05663766711950302,0.00910626444965601,0.015184201300144196,0.0200064554810524,0.1623609960079193,0.022571731358766556,0.009061182849109173,1.9815859991285796
369,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,370,37,0.033614933490753174,0.005161913111805916,0.030353378504514694,0.007608711253851652,0.008168745785951614,0.0056466818787157536,0.009074956178665161,0.004195836838334799,0.005453619174659252,0.013712149113416672,0.026192428544163704,0.05430655926465988,0.00405452586710453,2.233935056698975
370,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,371,38,0.031556304544210434,0.0263957642018795,0.04072710871696472,0.030845461413264275,0.04807814955711365,0.021410048007965088,0.02352065034210682,0.019904615357518196,0.02118324674665928,0.02388712577521801,0.12538816034793854,0.05597090721130371,0.019889306277036667,2.0528329154715026
371,size_1000_seed_0_config_piecewise_constant_num_seg_1_lookback_10,372,38,0.09258028119802475,0.05440875515341759,0.044501833617687225,0.02109270542860031,0.03299058973789215,0.033466652035713196,0.03188915550708771,0.01963035762310028,0.028153691440820694,0.053653039038181305,0.029483873397111893,0.09062301367521286,0.017601553350687027,2.693714795629847
