,name,seed,repeats,difficulty,lstm_xs,lstm,dnn_xs,dnn,cnn_xs,cnn,last_value,regression,arima,knn,sample_entropy,mad,num_edges,compression,perm_entropy,noise,mean_trend,trend_complexity,period,period_complexity,spectral_entropy_fft,spectral_entropy_psd
207,size_1000_seed_208_config_piecewise_linear_num_seg_21_lookback_10,208,7,21,0.010048951953649521,0.0019491362618282437,0.0035148889292031527,0.006691903341561556,0.006726060062646866,0.004261770751327276,0.0007608258747495711,0.0005667722622553617,0.0010788843912852076,0.002740810812474842,0.19015499832252222,0.0010924453633706361,0.04004004004004004,1.546875,0.1394721076980835,1.4678672028774334e-18,0.5998265852692329,0.00015629747305858537,1.0,0.013796316100468678,3.7614232843619355,0.3570486087831888
208,size_1000_seed_209_config_piecewise_linear_num_seg_21_lookback_10,209,8,21,0.004679908975958824,0.00242291740141809,0.002382977632805705,0.00526654114946723,0.0067943669855594635,0.002178941387683153,0.001162064727395773,2.054373422155642e-08,0.0025924964515157654,0.001008378323824337,0.16099230103572648,0.001264040829132035,0.037037037037037035,1.5625,0.20419720701359617,3.469446951953614e-18,0.5348804583243241,0.00022801142292362694,1.0,0.04116991836447681,3.8637080744191072,0.5199878410398607
209,size_1000_seed_210_config_piecewise_linear_num_seg_21_lookback_10,210,9,21,0.01046762429177761,0.01720089465379715,0.003461772110313177,0.004278038628399372,0.002631752984598279,0.0019842833280563354,0.0017878881189972162,0.00038483105103174207,0.00161115144966755,0.0014947734328001232,0.21076231798202913,0.0017100961044960753,0.036036036036036036,1.6875,0.34434187095395347,1.0527928015496944e-17,0.6821025877865479,0.0007982011929631569,1.0,0.07919743978732735,2.750043523524458,0.4875201581416892
210,size_1000_seed_211_config_piecewise_linear_num_seg_22_lookback_10,211,0,22,0.021075615659356117,0.005899186246097088,0.02346791699528694,0.019773613661527634,0.01286685187369585,0.01750880479812622,0.0015848439652472734,0.0008041563828786225,0.0015748503771023182,0.0009952261218853576,0.19565240782407206,0.0019388722730076197,0.042042042042042045,1.609375,0.3556951803531189,1.4660620102629204e-17,0.3590413724389382,0.0006120687044212847,1.0,0.07339710410451726,3.1051808392749614,0.8158619544321667
211,size_1000_seed_212_config_piecewise_linear_num_seg_22_lookback_10,212,1,22,0.00822712853550911,0.0006376507226377726,0.05467400699853897,0.022456711158156395,0.02840888313949108,0.021779131144285202,0.0008146101026795805,0.00027453473970914826,0.0006435402773393281,0.0008308632722178341,0.153944818583997,0.0011289198235525392,0.036036036036036036,1.59375,0.23379087575921392,0.0,0.49604461233925656,0.00016312247102409137,1.0,0.061350410970343786,3.999491376193041,0.5720108161957974
212,size_1000_seed_213_config_piecewise_linear_num_seg_22_lookback_10,213,2,22,0.0073697506450116634,0.003490307368338108,0.024579757824540138,0.013367963023483753,0.004236027132719755,0.005724288057535887,0.0024805129505693913,2.1457672155777985e-08,0.0017237712676455652,0.002038821032408695,0.20970864318363233,0.0019723548483068956,0.04004004004004004,1.546875,0.2941315204407574,3.469446951953614e-18,0.5657750674207377,0.0002152102571756179,1.0,0.03300375890776441,3.899768098405493,0.9161476555271729
213,size_1000_seed_214_config_piecewise_linear_num_seg_22_lookback_10,214,3,22,0.024384336546063423,0.01134116668254137,0.059393443167209625,0.05325884371995926,0.11757533252239227,0.11034954339265823,0.0014409205177798867,0.0005982234677455081,0.0010724661832430735,0.001444193400606652,0.162169061252998,0.0018394406001259616,0.03803803803803804,1.671875,0.3179140759937665,8.121767085755588e-18,0.7435622279732245,0.0005685468051992259,1.0,0.07805925772050512,3.48208519817252,0.7195660752583876
214,size_1000_seed_215_config_piecewise_linear_num_seg_22_lookback_10,215,4,22,0.0018292621243745089,0.002957261400297284,0.0029619717970490456,0.008354219608008862,0.014278539456427097,0.0059079378843307495,0.0006674930336885154,0.00039630106091499776,0.0011940396431418653,0.00043528730280657595,0.16817036658597126,0.001824587857771302,0.042042042042042045,1.671875,0.3651201870881492,8.441528768080324e-18,0.28528058930124517,0.0004212475717167099,1.0,0.0837921026968378,4.013686494289134,0.7914970570967551
215,size_1000_seed_216_config_piecewise_linear_num_seg_22_lookback_10,216,5,22,0.05310135707259178,0.0288685392588377,0.01696816459298134,0.08708487451076508,0.047205135226249695,0.08770513534545898,0.004920231644064188,0.002856276980601252,0.003804359143385375,0.005391514616814125,0.2399111059691017,0.003342561849688259,0.042042042042042045,1.875,0.3539150124218701,9.085050092274971e-18,0.6043247105607231,0.0004647849130130703,0.5,0.1588597517361767,3.6902504737505284,0.8321998237026559
216,size_1000_seed_217_config_piecewise_linear_num_seg_22_lookback_10,217,6,22,0.09909652918577194,0.012485372833907604,0.09476180374622345,0.04657658189535141,0.05701727792620659,0.08356232941150665,0.003231017617508769,0.0008492244482040445,0.0016318092567672692,0.003186022459873451,0.17207083286727634,0.0019299116559770148,0.03803803803803804,1.765625,0.2856373402283893,1.3877787807814457e-17,0.3652849589700264,0.0006181399840704225,1.0,0.15268993380615448,3.327713607088091,0.7838534360782217
217,size_1000_seed_218_config_piecewise_linear_num_seg_22_lookback_10,218,7,22,0.010317530483007431,0.004265528172254562,0.011918038129806519,0.013252953067421913,0.008096003904938698,0.018609823659062386,0.0015418869443237782,0.001211406469345101,0.0013612689387770688,0.0010668638231911198,0.238292468662895,0.0038450590615276854,0.042042042042042045,1.875,0.3657905691535508,5.0539732772775634e-18,0.417556492635087,0.00023413514417145852,1.0,0.20984742664898465,2.926662997521708,1.0818636358474552
218,size_1000_seed_219_config_piecewise_linear_num_seg_22_lookback_10,219,8,22,0.014226457104086876,0.0032539605163037777,0.0036615317221730947,0.0052286176942288876,0.03706694394350052,0.004957588855177164,0.0014058047672733665,0.00029250164826710723,0.0012595165620594173,0.0010324417853957246,0.1866487734490983,0.002099235153627225,0.04004004004004004,1.75,0.3628777061530889,7.713182202459433e-18,0.4927326206853892,0.00035132348784805244,1.0,0.16586227849540378,2.933949025690765,0.6964807200879419
219,size_1000_seed_220_config_piecewise_linear_num_seg_22_lookback_10,220,9,22,0.0033061462454497814,0.006099637597799301,0.00795040838420391,0.03350464254617691,0.08963344246149063,0.0442635677754879,0.002001229440793395,0.0008185528417428333,0.0015274326475996883,0.0016279494511679073,0.2028442529754389,0.002120409801721462,0.042042042042042045,1.671875,0.36069006699736994,6.938893903907228e-18,0.7023604774704946,0.0006912060217577685,1.0,0.12027870132091639,3.683677961428313,0.7032799539228782
220,size_1000_seed_221_config_piecewise_linear_num_seg_23_lookback_10,221,0,23,0.11388588696718216,0.006859308108687401,0.015430927276611328,0.011019672267138958,0.11128918826580048,0.0059052431024611,0.006202357355505228,1.62521998181564e-08,0.009920373856667414,0.005463672117136187,0.2299333117239746,0.003679662341613888,0.044044044044044044,1.8125,0.36248279200607714,9.32758732136523e-18,0.6009006809686466,0.0007279010745135455,1.0,0.18033150845645554,2.907582994802241,0.9476694819845224
221,size_1000_seed_222_config_piecewise_linear_num_seg_23_lookback_10,222,1,23,0.04150177538394928,0.006940019782632589,0.05867254361510277,0.07213238626718521,0.09975127875804901,0.07416480779647827,0.004596611484885216,5.847464001756952e-09,0.003330487266505908,0.003923919233119967,0.23244452016197312,0.0029841140403813063,0.042042042042042045,1.796875,0.3625368371171843,0.0,0.7108311738754999,0.0008430742464300361,1.0,0.1390779357685888,2.859656835866499,0.9739254768493211
222,size_1000_seed_223_config_piecewise_linear_num_seg_23_lookback_10,223,2,23,0.030567802488803864,0.01236578356474638,0.027134060859680176,0.06322740763425827,0.06994140148162842,0.15230411291122437,0.0014979913830757141,0.0002374303787946705,0.0026147810488071164,0.0003830343919735482,0.19806688749930282,0.002503728519953832,0.044044044044044044,1.6875,0.3534432066658293,5.516311550421924e-18,0.5457313101394652,0.00042396220841415996,1.0,0.0992968490650475,3.6642204209270197,0.9450959023597574
223,size_1000_seed_224_config_piecewise_linear_num_seg_23_lookback_10,224,3,23,0.006849128752946854,0.0041534495539963245,0.011746066622436047,0.01663716323673725,0.005344958510249853,0.010510556399822235,0.0013217180967330933,0.0002889692385991771,0.0015459660001687391,0.000711540884326628,0.18784711449941857,0.0022301552960831616,0.044044044044044044,1.671875,0.32622834729595535,8.532300504426548e-18,0.36978765016768905,0.0007776804443162194,1.0,0.15445269254515828,3.0920880016326135,0.790797080639468
224,size_1000_seed_225_config_piecewise_linear_num_seg_23_lookback_10,225,4,23,0.003530103014782071,0.005101972725242376,0.010831262916326523,0.00884958915412426,0.02952107973396778,0.00831845123320818,0.0014591175131499767,0.0007107992966969945,0.0013528168620764369,0.0009500286173554939,0.20741294161841306,0.0022503277782410145,0.042042042042042045,1.6875,0.33845591109255235,8.326672684688674e-18,0.46062868554404146,0.0005968837362039652,1.0,0.12686170482208173,3.1331177345830072,0.8275867399105576
225,size_1000_seed_226_config_piecewise_linear_num_seg_23_lookback_10,226,5,23,0.003588087623938918,0.005005512852221727,0.005274408962577581,0.005663386080414057,0.009228195995092392,0.007307363208383322,0.0009058827417902648,0.000257408817609176,0.0015361959342264143,0.00037966322284117225,0.1836872973307158,0.00224465989805747,0.044044044044044044,1.671875,0.3659744582640878,8.23217224784114e-18,0.6888805436018918,0.00032918445931376183,0.5,0.15031292744692415,3.4466479859968597,0.753016066612538
226,size_1000_seed_227_config_piecewise_linear_num_seg_23_lookback_10,227,6,23,0.010204683989286423,0.005369124002754688,0.018968915566802025,0.012622755952179432,0.016318032518029213,0.012527983635663986,0.0022186851128935814,0.0007862818638483671,0.0021889976018678826,0.00206832004817747,0.17905595913660152,0.002279332857069085,0.042042042042042045,1.65625,0.3368342944026277,6.049187461416407e-18,0.33082998964803395,0.0005235542757846334,1.0,0.08841605819774591,3.9663565236602154,0.9139635137876599
227,size_1000_seed_228_config_piecewise_linear_num_seg_23_lookback_10,228,7,23,0.0037689018063247204,0.001928136684000492,0.010482054203748703,0.032641325145959854,0.0029893398750573397,0.012556611560285091,0.00107233552262187,0.00041003493467966557,0.001079316884043251,0.0009632716097770366,0.18796548879784802,0.0019014118599848463,0.044044044044044044,1.6875,0.3517341201649195,8.115836623419884e-18,0.5074055488215664,0.0005211003908042731,1.0,0.11770603426260634,2.7799856505497207,0.8550423227163781
228,size_1000_seed_229_config_piecewise_linear_num_seg_23_lookback_10,229,8,23,0.00950797088444233,0.0020148169714957476,0.0038506221026182175,0.004682322032749653,0.005871745757758617,0.004516681656241417,0.0010869032703340054,0.0005668858687083,0.001714470146973196,0.0010473180110049274,0.16778618610162246,0.0016043074020680287,0.04004004004004004,1.5625,0.2725505188267171,2.7885376365513636e-18,0.553003329188607,0.0001912522116085174,1.0,0.06159298760217063,3.8472828880973475,0.666961326910317
229,size_1000_seed_230_config_piecewise_linear_num_seg_23_lookback_10,230,9,23,0.03486007824540138,0.0029702812898904085,0.031839754432439804,0.005455584730952978,0.03847982734441757,0.05776558071374893,0.001534589333459735,0.0009361805683001871,0.0015586805248088242,0.0014541300222688854,0.17606897260802623,0.001609527656128802,0.036036036036036036,1.546875,0.2631151758041967,6.938893903907228e-18,0.5859050979924987,0.0003894896292682569,1.0,0.055421596820746634,3.856915981006752,0.6975008310101383
230,size_1000_seed_231_config_piecewise_linear_num_seg_24_lookback_10,231,0,24,0.07678248733282089,0.004529334604740143,0.02225775271654129,0.011742863804101944,0.02531403861939907,0.01529625803232193,0.0028968972619622946,0.0012630463242530828,0.0031446619217869844,0.0028057656094808404,0.20947833175347486,0.0026863570962844165,0.044044044044044044,1.515625,0.33068613512975564,7.482371328908738e-18,0.35325833516091415,0.00040685010420878705,1.0,0.14629471425820256,3.3403512712534376,0.8392558034529652
231,size_1000_seed_232_config_piecewise_linear_num_seg_24_lookback_10,232,1,24,0.07938970625400543,0.007823735475540161,0.01256310660392046,0.06749701499938965,0.038822632282972336,0.15577280521392822,0.0034063600469380617,0.00025570326601155136,0.0014839271144504373,0.003321437212041487,0.19049288377465368,0.002058040693882766,0.04604604604604605,1.703125,0.37132247196318496,3.469446951953614e-18,0.6057367788824476,0.0002964535477438256,1.0,0.06178605779085167,3.262382386036232,1.1670607548683476
232,size_1000_seed_233_config_piecewise_linear_num_seg_24_lookback_10,233,2,24,0.03885018453001976,0.00874644611030817,0.0013023907085880637,0.0076277959160506725,0.009299440309405327,0.04219631850719452,0.0019941574428230524,2.0027160657631883e-08,0.003414916075797594,0.001150384922188029,0.18346283119612436,0.0027765401485605307,0.04604604604604605,1.65625,0.35390448942048347,1.8136946669749565e-17,0.23201467933580713,0.0006891944644199635,1.0,0.09016393454338315,4.296476856635221,0.9046570964511467
