,type,seed,difficulty,open_lstm_m,input_lstm_m,last_value_loss,entropy
65,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,66,7,0.015536032617092133,0.038953255861997604,0.0033669716212898493,1.9145601655283706
66,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,67,7,0.008769908919930458,0.0057592010125517845,0.0018731264863163233,2.1952956356475486
67,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,68,7,0.002869098447263241,0.004518830217421055,0.0026333811692893505,2.118771102997221
68,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,69,7,0.03029085136950016,0.02879646234214306,0.003643140196800232,2.037798790693256
69,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,70,7,0.00043415901018306613,0.0011436751810833812,0.0010077710030600429,2.117461254167301
70,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,71,8,0.0009783576242625713,0.0028411531820893288,0.002307344228029251,2.2300283592052517
71,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,72,8,0.011336944997310638,0.006273753475397825,0.00018309593724552542,1.7738462375393333
72,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,73,8,0.005189672112464905,0.0014516018563881516,0.001520193531177938,2.124235934837519
73,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,74,8,0.034696273505687714,0.014443468302488327,0.0010806291829794645,2.042858264115133
74,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,75,8,0.004979458637535572,0.005547213368117809,0.002540319226682186,2.1305210773085403
75,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,76,8,0.004235407803207636,0.009096520952880383,0.0009286347194574773,2.282252167606927
76,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,77,8,0.014412225224077702,0.0273433867841959,0.002294568344950676,1.9147215477579953
77,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,78,8,0.021652230992913246,0.045741576701402664,0.001948933000676334,2.05997044657951
78,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,79,8,0.08613861352205276,0.08658946305513382,0.010797769762575626,1.8147828497889857
79,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,80,8,0.0013901472557336092,0.0013761279406026006,0.0008511993219144642,2.201511245397218
80,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,81,9,0.012089703232049942,0.00853784941136837,0.0009762883419170976,2.0873419463357465
81,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,82,9,0.003082290990278125,0.005035625770688057,0.0019825452473014593,1.9381070116814767
82,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,83,9,0.011809766292572021,0.011142590083181858,0.002320679370313883,2.279348765003193
83,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,84,9,0.003992059733718634,0.003639163449406624,0.001398999709635973,2.184846179487123
84,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,85,9,0.013160372152924538,0.005820866674184799,0.002307204296812415,1.5638623233927658
85,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,86,9,0.0010191878536716104,0.0020036438945680857,0.002778018359094858,2.2229537351047224
86,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,87,9,0.004257142543792725,0.0061653689481318,0.00040724457358010113,1.9588984271774643
87,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,88,9,0.0014142772415652871,0.0014671985991299152,0.0015988489612936974,1.952420014440293
88,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,89,9,0.009584399871528149,0.014260616153478622,0.0014196628471836448,1.784354849269122
89,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,90,9,0.022585010156035423,0.03196118026971817,0.002094665076583624,2.290442253881658
90,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,91,10,0.007371291518211365,0.057108622044324875,0.005168642848730087,1.9795459123425894
91,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,92,10,0.0028562182560563087,0.10296958684921265,0.0009450038778595626,1.8221623426114484
92,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,93,10,0.0050477697513997555,0.010746309533715248,0.0013444334035739303,2.1440598791293084
93,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,94,10,0.09910788387060165,0.09458660334348679,0.002328102244064212,2.1777103075513997
94,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,95,10,0.02731354720890522,0.004150409251451492,0.0017134335357695818,2.0060576832640473
95,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,96,10,0.006235941778868437,0.001639797119423747,0.0007621180848218501,2.3890043614033822
96,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,97,10,0.008166413754224777,0.0026583424769341946,0.0013832870172336698,2.177965219088135
97,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,98,10,0.0028997454792261124,0.0013400990283116698,0.0006979659083299339,1.9575433900322348
98,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,99,10,0.03781621530652046,0.01825164631009102,0.0015695482725277543,2.02125133207241
99,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,100,10,0.018832555040717125,0.016290679574012756,0.0014673901023343205,1.840774703597495
100,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,101,11,0.001512462506070733,0.0018501788144931197,0.0007683402509428561,1.9926182857033665
101,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,102,11,0.024813054129481316,0.02479572221636772,0.00174237962346524,1.9610814838983117
102,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,103,11,0.0018393805949017406,0.001801864244043827,0.0024869153276085854,2.4703326756414272
103,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,104,11,0.0010305107571184635,0.0012411405332386494,0.000651770387776196,2.092114964782529
104,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,105,11,0.0023372394498437643,0.0027486078906804323,0.0019765659235417843,2.100654715393339
105,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,106,11,0.003076303983107209,0.0025927533861249685,0.001853486755862832,2.0748949524943647
106,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,107,11,0.0010473048314452171,0.001298875198699534,0.0009820197010412812,1.9813449543907362
107,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,108,11,0.002902778098359704,0.003339790739119053,0.00280088116414845,2.1727086996340472
108,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,109,11,0.006867977790534496,0.009925552643835545,0.0005074369837529957,1.7064830670609727
109,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,110,11,0.01364871021360159,0.017739780247211456,0.004496197681874037,2.38254612622332
110,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,111,12,0.04988662153482437,0.0233970545232296,0.004604286979883909,2.385181349584381
111,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,112,12,0.00355887645855546,0.007594117894768715,0.002646073466166854,2.4558623109724005
112,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,113,12,0.02967771328985691,0.041987914592027664,0.0024694139137864113,2.229035853520236
113,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,114,12,0.0005639386363327503,0.00045095026143826544,0.000541551096830517,1.9115017647419603
114,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,115,12,0.03587046265602112,0.02930990606546402,0.0033868527971208096,2.1038642426143195
115,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,116,12,0.003025882178917527,0.0025606167037039995,0.0015521597815677524,1.5868253893086277
116,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,117,12,0.007435640785843134,0.02421332523226738,0.0019296675454825163,2.3850320934852522
117,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,118,12,0.023437395691871643,0.03511588275432587,0.0011206143535673618,1.5208411739742769
118,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,119,12,0.12253084033727646,0.013122621923685074,0.0023699027951806784,2.0391698126111857
119,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,120,12,0.00118942279368639,0.0005225989734753966,0.0003619997878558934,2.0110914737803043
120,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,121,13,0.023123323917388916,0.0048892442137002945,0.0009389424230903387,2.6224090468114736
121,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,122,13,0.0006456326227635145,0.0009509918163530529,0.0013015551958233118,1.6658295223278095
122,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,123,13,0.0015819789841771126,0.0024123340845108032,0.00263608037494123,2.0108547080221224
123,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,124,13,0.0016966535476967692,0.0010136388009414077,0.0012973229167982936,1.8188714147547174
124,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,125,13,0.0019210140453651547,0.0009466296178288758,0.0003487192443571985,1.9380559771128418
125,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,126,13,0.021707773208618164,0.05060571804642677,0.002798145404085517,2.189428461388389
126,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,127,13,0.03091857209801674,0.01673133671283722,0.0025506806559860706,1.9489285753349814
127,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,128,13,0.00314790615811944,0.0038354797288775444,0.0015363794518634677,2.311295664578261
128,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,129,13,0.005315585061907768,0.0037639227230101824,0.0029572448693215847,2.4696483853682123
129,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,130,13,0.030349571257829666,0.031864579766988754,0.0020324105862528086,2.3130635172325817
130,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,131,14,0.011232554912567139,0.0019639371894299984,0.0019319968996569514,2.3750392289513096
131,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,132,14,0.011343912221491337,0.012081406079232693,2.4056434995145537e-05,1.761933036284454
132,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,133,14,0.0033864229917526245,0.004555141553282738,0.003403707640245557,2.402526793875606
133,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,134,14,0.0031293840147554874,0.004261447582393885,0.0012691852170974016,1.8684168790987143
134,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,135,14,0.01625864766538143,0.046003781259059906,0.001793881063349545,2.114623798439223
135,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,136,14,0.005760227330029011,0.0038300740998238325,0.003426381153985858,2.5109520998448125
136,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,137,14,0.09574191272258759,0.015069911256432533,0.003834312781691551,1.9714305675382007
137,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,138,14,0.005247646477073431,0.005425205919891596,0.004023213870823383,2.1296974078575452
138,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,139,14,0.005518907681107521,0.003657902590930462,0.002262424910441041,2.2243686118888806
139,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,140,14,0.001600024406798184,0.000559254374820739,0.0008350072894245386,1.7493091783360097
140,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,141,15,0.03939657658338547,0.011010587215423584,0.004491447005420923,2.75224550240202
141,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,142,15,0.026225684210658073,0.047407206147909164,0.002052522264420986,2.0943083184005085
142,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,143,15,0.09752117097377777,0.003882830962538719,0.0016377269057556987,2.084106813125463
143,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,144,15,0.03191772475838661,0.021578045561909676,0.002353557851165533,2.295782428300632
144,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,145,15,0.05547942593693733,0.04194248095154762,0.0024267928674817085,2.161050316754528
145,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,146,15,0.007320445962250233,0.006984494160860777,0.0010119283106178045,1.784287656008541
146,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,147,15,0.003234492614865303,0.003492032177746296,0.0016398716252297163,2.299377987013114
147,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,148,15,0.016499541699886322,0.0012088408693671227,0.0020982581190764904,2.3839858251743373
148,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,149,15,0.007368810009211302,0.0057761175557971,0.0017625725595280528,2.50712736028451
149,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,150,15,0.03262677416205406,0.03478296846151352,0.0027237189933657646,2.313366833274144
150,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,151,16,0.00726321479305625,0.0031792470254004,0.0019531813450157642,2.2383354759498806
151,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,152,16,0.0053507257252931595,0.004303791094571352,0.002421038690954447,2.443096806153313
152,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,153,16,0.005337057635188103,0.0038570540491491556,0.0019243443384766579,1.8768497375088973
153,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,154,16,0.004721689037978649,0.0047013298608362675,0.000959906552452594,1.3565124719040014
154,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,155,16,0.002783939242362976,0.0030170197132974863,0.0006435501854866743,1.9645250633339983
155,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,156,16,0.01476240623742342,0.03612660989165306,0.0020808738190680742,2.208275407594105
156,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,157,16,0.017358865588903427,0.012726756744086742,0.0011689591920003295,1.6728597907061515
157,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,158,16,0.0033669767435640097,0.011669069528579712,0.0010590138845145702,2.059604951482248
158,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,159,16,0.03805617615580559,0.019979605451226234,0.0026557904202491045,2.237689732750895
159,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,160,16,0.0998157486319542,0.0032893014140427113,0.0017896537901833653,2.3314353200352866
160,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,161,17,0.003409743309020996,0.002828800119459629,0.0004925924586132169,1.792946871901637
161,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,162,17,0.002871608827263117,0.0026920174714177847,0.002340188017114997,1.9040891069763481
162,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,163,17,0.0019891674164682627,0.0032674146350473166,0.0005015975330024958,1.9456214037437172
163,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,164,17,0.0752653107047081,0.08376599103212357,0.0025339918211102486,2.029821947824686
164,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,165,17,0.008812996558845043,0.001537384930998087,0.0021988279186189175,2.3027745557687447
165,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,166,17,0.10642623156309128,0.06139492988586426,0.00374012254178524,2.0092739854558044
166,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,167,17,0.004568609409034252,0.004378187470138073,0.0023951809853315353,1.9299345693104064
167,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,168,17,0.002777197863906622,0.003385243471711874,0.0009094399283640087,2.2823510652915755
168,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,169,17,0.019168954342603683,0.011928491294384003,0.000491604208946228,2.032541302296612
169,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,170,17,0.01314995251595974,0.0170027744024992,0.0011966251768171787,2.1747007115223003
170,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,171,18,0.005375392269343138,0.01090438012033701,0.0013790040975436568,1.6003700323240322
171,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,172,18,0.0032890941947698593,0.05965578183531761,0.0031531518325209618,2.3108683244484025
172,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,173,18,0.011326713487505913,0.011779200285673141,0.0021757192444056273,2.2965653828123225
173,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,174,18,0.005603698547929525,0.004001389257609844,0.0029267228674143553,2.4740588270123784
174,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,175,18,0.024735338985919952,0.006589196156710386,0.00202104146592319,2.190188445553729
175,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,176,18,0.0020169878844171762,0.0022606777492910624,0.0017053383635357022,2.2275519462653923
176,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,177,18,0.014129345305263996,0.015201754868030548,0.0027172351256012917,2.238376229086743
177,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,178,18,0.002599062630906701,0.002545931376516819,0.002866422524675727,2.5080360595754043
178,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,179,18,0.004109456669539213,0.0027862382121384144,0.0018286901758983731,2.2106088803466064
179,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,180,18,0.1278238147497177,0.016773570328950882,0.0027979672886431217,2.348486828410429
180,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,181,19,0.002489549806341529,0.003177986480295658,0.002548845484852791,1.7101596357120694
181,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,182,19,0.002922407118603587,0.005106837954372168,0.0037065912038087845,2.40645905807035
182,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,183,19,0.002252077218145132,0.0017842015950009227,0.0013328120112419128,2.2159309907209455
183,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,184,19,0.00026265025371685624,0.004457247909158468,0.0020571129862219095,2.2849571870700314
184,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,185,19,0.012017864733934402,0.01305297389626503,0.0011722546769306064,2.1097739483760702
185,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,186,19,0.005970380734652281,0.00532442145049572,0.0016016298905014992,1.9392787058704133
186,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,187,19,0.003625821555033326,0.004263765644282103,0.0021629517432302237,2.267098757065451
187,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,188,19,0.004871888551861048,0.004176694434136152,0.0017581788124516606,2.3510665760997487
188,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,189,19,0.0029977625235915184,0.0023667006753385067,0.0014976134989410639,2.0645528788071577
189,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,190,19,0.017061898484826088,0.007619960233569145,0.001047707162797451,2.0838885765621513
190,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,191,20,0.0015550315147265792,0.0015005669556558132,0.00146108481567353,1.6873354422800688
191,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,192,20,0.014302377589046955,0.019950132817029953,0.001333815511316061,1.9359228210149193
192,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,193,20,0.0048221261240541935,0.004143566358834505,0.0005450177122838795,1.6874328691441394
193,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,194,20,0.012213356792926788,0.015181038528680801,0.0014691591495648026,1.746122723359438
194,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,195,20,0.009606639854609966,0.008743952959775925,0.003300510114058852,2.486011424493903
195,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,196,20,0.0068019963800907135,0.0071085356175899506,0.001708869356662035,2.526616766703144
196,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,197,20,0.007015535607933998,0.014816381968557835,0.0016104137757793069,2.050278166487094
197,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,198,20,0.004470245447009802,0.004490237217396498,0.0030780115630477667,1.8593478127996736
198,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,199,20,0.003113395068794489,0.0011396947083994746,0.0007986748241819441,2.1265679988222352
199,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,200,20,0.01393748726695776,0.007912355475127697,0.00453122379258275,2.257365730919515
200,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,201,21,0.002726704115048051,0.00431734137237072,0.0009817115496844053,1.8376075150424898
201,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,202,21,0.0025790203362703323,0.006332303397357464,0.0013171904720366001,2.022554111924229
202,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,203,21,0.00707851629704237,0.006720310542732477,0.003572037909179926,2.5892742251033374
203,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,204,21,0.017103852704167366,0.009231510572135448,0.0021279132924973965,2.0919431746259574
204,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,205,21,0.00495421327650547,0.005269793327897787,0.0026558840181678534,2.2259881550654557
205,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,206,21,0.010102815926074982,0.040936484932899475,0.0025455045979470015,2.002634446936795
206,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,207,21,0.009626779705286026,0.010519905015826225,0.0016990858130156994,2.016834767270215
207,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,208,21,0.0038114481139928102,0.02183004841208458,0.000789088022429496,2.078446556450411
208,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,209,21,0.008716373704373837,0.013282780535519123,0.0011711657280102372,1.7661912734257292
209,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,210,21,0.04221257194876671,0.029804252088069916,0.0018084966577589512,2.3163884947063527
210,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,211,22,0.0261062141507864,0.0030805582646280527,0.0015849852934479713,2.159880272813847
211,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,212,22,0.044778212904930115,0.011872490867972374,0.0008160363649949431,1.7057973823592147
212,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,213,22,0.0021467912010848522,0.002163414843380451,0.001341847819276154,2.206739438822638
213,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,214,22,0.03692035749554634,0.08358277380466461,0.0014467601431533694,1.7836134715606398
214,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_1,215,22,0.0006247498095035553,0.0017218419816344976,0.0006734311464242637,1.8457947306484614
