,type,seed,difficulty,dnn_xs,dnn_m,lstm_xs,open_lstm_m,last_value,regression,arima,entropy
102,size_1000_seed_103_config_multi_sinusoidal_num_sin_11_lookback_10,103,11,0.010042760521173477,0.009268761612474918,0.009310085326433182,0.0019261783454567194,0.006949545815587044,0.011460340395569805,0.002378621419987142,3.669220576005221
103,size_1000_seed_104_config_multi_sinusoidal_num_sin_11_lookback_10,104,11,0.026886949315667152,0.09837065637111664,0.024655435234308243,0.04249177128076553,0.00951747503131628,0.00201085120936235,0.0037293862664306105,2.667498821672597
104,size_1000_seed_105_config_multi_sinusoidal_num_sin_11_lookback_10,105,11,0.015318424440920353,0.023307738825678825,0.04611489921808243,0.0012970215175300837,0.006851930171251297,0.002653614660104117,0.0016898386780562914,3.0909419271268614
105,size_1000_seed_106_config_multi_sinusoidal_num_sin_11_lookback_10,106,11,0.013909656554460526,0.01655646786093712,0.014937984757125378,0.002902016742154956,0.00950821116566658,0.018859118580818176,0.001128290773510921,3.8759992756997863
106,size_1000_seed_107_config_multi_sinusoidal_num_sin_11_lookback_10,107,11,0.024251963943243027,0.013180536217987537,0.007372255902737379,0.0029871738515794277,0.011258543469011784,0.010137670460777976,0.004880613770159429,3.4288738864785437
107,size_1000_seed_108_config_multi_sinusoidal_num_sin_11_lookback_10,108,11,0.01210375502705574,0.012329241260886192,0.008593427017331123,0.004377366974949837,0.012001696042716503,0.015228323022524517,0.002933970727802538,3.968865600561066
108,size_1000_seed_109_config_multi_sinusoidal_num_sin_11_lookback_10,109,11,0.009922911413013935,0.02137521468102932,0.005075730849057436,0.0032816510647535324,0.01258933823555708,0.01604447867472967,0.002350406132328166,3.980989413616525
109,size_1000_seed_110_config_multi_sinusoidal_num_sin_11_lookback_10,110,11,0.017976392060518265,0.032007161527872086,0.00639772554859519,0.004513568710535765,0.015567472204566002,0.026647218585014346,0.003621330975631201,4.407401774660511
110,size_1000_seed_111_config_multi_sinusoidal_num_sin_12_lookback_10,111,12,0.020200731232762337,0.02086351066827774,0.011989402584731579,0.0023605921305716038,0.015980390831828117,0.01789257169763248,0.0037685666691830823,4.074872900181464
111,size_1000_seed_112_config_multi_sinusoidal_num_sin_12_lookback_10,112,12,0.012866679579019547,0.02204412966966629,0.006956721656024456,0.0007472801371477544,0.01165636908262968,0.01406901383399964,0.0014341238788415373,4.022979564642831
112,size_1000_seed_113_config_multi_sinusoidal_num_sin_12_lookback_10,113,12,0.016067417338490486,0.01870814524590969,0.004684606101363897,0.0014855456538498402,0.013885170221328735,0.027004094620545708,0.002097953355350375,4.348435092209414
113,size_1000_seed_114_config_multi_sinusoidal_num_sin_12_lookback_10,114,12,0.02906903810799122,0.014255893416702747,0.006348663009703159,0.0013676806120201945,0.03809463605284691,0.11214341468612353,0.008089215034221761,7.590426474917577
114,size_1000_seed_115_config_multi_sinusoidal_num_sin_12_lookback_10,115,12,0.020217793062329292,0.01920444518327713,0.0033295343164354563,0.0018162784399464726,0.021615242585539818,0.051855347593625395,0.00485297107575153,5.649409722396141
115,size_1000_seed_116_config_multi_sinusoidal_num_sin_12_lookback_10,116,12,0.013031277805566788,0.015317079611122608,0.02523069828748703,0.004949548281729221,0.022660309448838234,0.07092430631319684,0.0018410430998751037,5.197536651207534
116,size_1000_seed_117_config_multi_sinusoidal_num_sin_12_lookback_10,117,12,0.010305842384696007,0.013207809999585152,0.008165749721229076,0.004623365588486195,0.04324162006378174,0.12125814143319925,0.006474671209494856,7.1504376135803085
117,size_1000_seed_118_config_multi_sinusoidal_num_sin_12_lookback_10,118,12,0.01216708030551672,0.025408335030078888,0.01108193676918745,0.0024847800377756357,0.004371935036033392,0.003990761876106255,0.0010566463329763842,3.0316444166474437
118,size_1000_seed_119_config_multi_sinusoidal_num_sin_12_lookback_10,119,12,0.029594913125038147,0.026440417394042015,0.021654531359672546,0.009808922186493874,0.004571212455630302,0.003184763193130493,0.0014330206495712138,2.7488338225876916
119,size_1000_seed_120_config_multi_sinusoidal_num_sin_12_lookback_10,120,12,0.011431298218667507,0.005853733513504267,0.005142349749803543,0.0008223641198128462,0.0019768946804106236,0.0019873860677083388,0.0005600124801049655,2.989666957915368
