,type,seed,difficulty,peephole_lstm_xs,peephole_lstm_s,peephole_lstm_m,open_lstm_xs,open_lstm_s,open_lstm_m,input_lstm_xs,input_lstm_s,input_lstm_m,lstm_xs,lstm_s,lstm_m,last_value_loss,entropy
31,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,32,4,0.1231808289885521,0.006544843316078186,0.08868405967950821,0.040540628135204315,0.020302943885326385,0.00990117248147726,0.006735953036695719,0.002059250371530652,0.022268841043114662,0.03685278072953224,0.24344445765018463,0.002909356262534857,0.002366200787946582,2.0991281144676686
32,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,33,4,0.033176783472299576,0.02819589339196682,0.037162914872169495,0.005897460971027613,0.0010543826501816511,0.011788811534643173,0.05120832845568657,0.0024738917127251625,0.005502581130713224,0.0384032316505909,0.06906785815954208,0.014685506001114845,0.0017081063706427813,2.080316400802826
33,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,34,4,0.020188353955745697,7.715642277617007e-05,0.0012573420535773039,0.0020135175436735153,0.0021329247392714024,0.0003932821855414659,0.001865988946519792,0.0006098031881265342,0.0002534115337766707,0.026316361501812935,0.09011749923229218,0.00199373671784997,0.0010744803585112095,2.164422450992083
34,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,35,4,0.047406092286109924,0.034326616674661636,0.002931328024715185,0.005547861568629742,3.156722232233733e-05,0.0010482380166649818,0.006331489887088537,0.00015285426343325526,0.0005192169919610023,0.015089421533048153,0.04285836219787598,0.0016609884332865477,0.00013405978097580373,1.9293147888523983
35,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,36,4,0.008983822539448738,0.0010381037136539817,0.0014263475313782692,0.01932685822248459,0.0624844990670681,0.00574577646329999,0.002537752967327833,0.0011262809857726097,0.002060904400423169,0.017432423308491707,0.05732642114162445,0.0037468611262738705,0.00061101617757231,1.9206676589154286
36,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,37,4,0.2765245735645294,0.0348711721599102,0.02767034061253071,0.022578377276659012,0.0073995464481413364,0.01975364424288273,0.021790342405438423,0.005032894667237997,0.015824366360902786,0.14171165227890015,0.5185393691062927,0.02585357241332531,0.0033444815780967474,2.3313974241549786
37,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,38,4,0.013534199446439743,0.0587235651910305,0.0016793346730992198,0.014378601685166359,0.011837559752166271,0.011052771471440792,0.02069775015115738,0.00029539584647864103,0.0226525217294693,0.0721987783908844,0.1272169053554535,0.025150055065751076,0.0019267820753157139,2.112380681802513
38,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,39,4,0.07526639103889465,0.006665667984634638,0.0031066418159753084,0.03578384220600128,0.006274758372455835,0.009541853331029415,0.004819380585104227,0.001324474229477346,0.004142854828387499,0.06892605125904083,0.18042846024036407,0.020027652382850647,0.0018806367879733443,1.8278341132259313
39,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,40,4,0.0016002869233489037,0.009371763095259666,0.00018095612176693976,0.013951419852674007,0.024879030883312225,0.00040359972626902163,0.009521500207483768,0.00010494470916455612,0.0002856987703125924,0.022056015208363533,0.01603330299258232,0.0048681809566915035,0.0001390814722981304,1.7425489217201233
40,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,41,5,0.01733282580971718,0.0019792711827903986,0.0011866671266034245,0.0014793867012485862,0.026478249579668045,0.0014521735720336437,0.002754739485681057,0.0008110874914564192,0.0013522589579224586,0.008134966716170311,0.036825984716415405,0.0035432004369795322,0.0005559378769248724,1.5166202366727595
41,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,42,5,0.006867694202810526,0.005311386659741402,0.002946657594293356,0.01058680284768343,0.0005971026257611811,0.0005897349328733981,0.009468928910791874,0.02274540811777115,0.007506644353270531,0.004886928014457226,0.18181033432483673,0.017666222527623177,0.0014421641826629639,2.011492481870786
42,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,43,5,0.05282244831323624,0.037436287850141525,0.029368389397859573,0.010910886339843273,0.000490081962198019,0.0006849545170553029,0.0030715239699929953,0.0008437028736807406,0.004241382237523794,0.03348569944500923,0.05908344313502312,0.005768969189375639,0.0005892589106224477,2.0419740217203204
43,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,44,5,0.007361569907516241,0.09492992609739304,0.051050156354904175,0.013567337766289711,0.0361124649643898,0.002628912217915058,0.0007324377656914294,0.00308755855076015,0.00015859640552662313,0.0034063595812767744,0.1129690483212471,0.001418743864633143,0.001091875834390521,1.8992530484018437
44,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,45,5,0.04705294966697693,0.0022117006592452526,0.0036051494535058737,0.006693021859973669,0.01163991168141365,0.0029850464779883623,0.04825330153107643,0.0017880916129797697,0.0046057142317295074,0.03351505100727081,0.03143680468201637,0.005854456219822168,0.0011023598490282893,1.1096023323613955
45,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,46,5,0.022788671776652336,0.04857630282640457,0.00020428240532055497,0.04613350331783295,0.020672082901000977,0.0013643312267959118,0.0018598634051159024,0.0013664842117577791,0.00670477794483304,0.015784604474902153,0.12600775063037872,0.03836977109313011,0.00011127173638669774,2.06021006004952
46,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,47,5,0.004593651741743088,0.003299190429970622,0.005161309149116278,0.004426079802215099,4.947241541231051e-05,0.0002229372039437294,0.0038052774034440517,0.0019668834283947945,0.0006589170079678297,0.003903373144567013,0.0026079597882926464,0.000648431945592165,9.41042962949723e-05,1.753544168161068
47,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,48,5,0.004037254024296999,0.01485163252800703,0.0022918004542589188,0.02014460600912571,0.011767501011490822,0.00527668371796608,0.0008221453172154725,0.005128202494233847,0.0012420832645148039,0.00527422409504652,0.11653988808393478,0.031343620270490646,0.0011453496990725398,2.043747040459891
48,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,49,5,0.00010742605081759393,0.004758469294756651,0.00018377721426077187,0.005182749126106501,0.002591183176264167,0.0013627493754029274,0.0009640222997404635,0.0036819344386458397,0.002062898362055421,0.0307710412889719,0.1333594173192978,0.004419740289449692,4.789948434336111e-05,2.1990488113664037
49,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,50,5,0.031593795865774155,0.03914111480116844,0.02711891569197178,0.005174440797418356,0.04302874580025673,0.00037784810410812497,0.004489918239414692,0.00041798173333518207,0.00045841970131732523,0.005205848254263401,0.0219004824757576,0.00038553058402612805,0.0004988295258954167,1.715854845581838
50,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,51,6,0.05979262292385101,0.057252608239650726,0.01786855421960354,0.00782551895827055,0.006740525830537081,0.005599494092166424,0.005232950672507286,0.002826994052156806,0.005678212270140648,0.009784634225070477,0.015906119719147682,0.012476176023483276,0.0024454956874251366,2.035175199912481
51,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,52,6,0.09467219561338425,0.30142009258270264,0.033349648118019104,0.03426683694124222,0.20282293856143951,0.011100957170128822,0.003867536783218384,0.002072091680020094,0.0016801917226985097,0.04888420179486275,0.16982527077198029,0.010851660743355751,0.002021568361669779,2.2073766509716743
52,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,53,6,0.024774059653282166,0.00016241967387031764,0.0002537679683882743,0.0021887088660150766,0.0021740179508924484,0.002632136456668377,0.0034612142480909824,0.0013525295071303844,0.0030371565371751785,0.004069607239216566,0.08307357132434845,0.003387362929061055,0.0008125221938826144,2.0159033105000566
53,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,54,6,0.0013243030989542603,0.012042291462421417,0.0006436968105845153,0.007446942385286093,0.02684943750500679,0.0021045797038823366,0.022434234619140625,0.0015660971403121948,0.003240105463191867,0.010507813654839993,0.08214446157217026,0.0009555954020470381,0.00025408208603039384,1.114485032201198
54,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,55,6,0.013773097656667233,0.0008804124663583934,0.0008703047060407698,0.0013409822713583708,4.7762991016497836e-05,0.0009300750680267811,0.001863848534412682,0.0012786180013790727,0.0007352018146775663,0.0015614539152011275,0.05010678246617317,0.0014964455040171742,0.00033812999026849866,2.0736585179186293
55,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,56,6,0.06455818563699722,0.19851116836071014,0.028495969250798225,0.03277106583118439,0.053390368819236755,0.006358691956847906,0.015084943734109402,0.0022661646362394094,0.00418307539075613,0.04519687220454216,0.08428018540143967,0.04618246480822563,0.004510374739766121,2.405413198806243
56,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,57,6,0.04971117153763771,0.11211883276700974,0.04249051958322525,0.025980304926633835,0.0781504362821579,0.017518524080514908,0.05522418022155762,0.0026110794860869646,0.010488364845514297,0.21670186519622803,0.34740379452705383,0.056991495192050934,0.003967973403632641,2.4235115998460275
57,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,58,6,0.09661378711462021,0.00962119735777378,0.003364332253113389,0.0029957687947899103,0.000663348357193172,0.009035001508891582,0.004150249529629946,0.0034030757378786802,0.004124460741877556,0.03769148513674736,0.1564239114522934,0.00889474619179964,0.0013597399229183793,1.6643211491660528
58,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,59,6,0.0022219473030418158,0.005751153454184532,0.0057507711462676525,0.006177201867103577,0.03325343132019043,8.243769116234034e-06,0.0009877183474600315,0.00018102169269695878,0.0002856847713701427,0.0032610928174108267,0.021695205941796303,0.0050767697393894196,0.0003298285591881722,1.7293918067704375
59,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,60,6,0.0042158798314630985,0.03590521961450577,0.0035701128654181957,0.00831641722470522,0.13638558983802795,0.0021352721378207207,0.0020181278232485056,0.008466794155538082,0.0013632598565891385,0.013339148834347725,0.10336511582136154,0.004004765301942825,0.0012385147856548429,2.3483626493647223
60,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,61,7,0.002802322618663311,0.006103707943111658,3.1557083275401965e-05,0.002016867510974407,0.019247550517320633,0.00026646433980204165,0.000684170750901103,6.360769475577399e-05,0.0013988023856654763,0.00948602519929409,0.031928110867738724,0.00010174572526011616,0.000278185005299747,1.748008942585964
61,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,62,7,0.14595279097557068,0.16877636313438416,0.009243263863027096,0.06005813926458359,0.042595960199832916,0.00546732684597373,0.023050852119922638,0.021601224318146706,0.004464408382773399,0.046311117708683014,0.31247633695602417,0.06032861769199371,0.0030580400489270687,1.5485405673477073
62,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,63,7,0.1271802932024002,0.0854392945766449,0.005231641698628664,0.003958261571824551,0.10887977480888367,0.005915145389735699,0.01775754615664482,0.008155210874974728,0.0018055320251733065,0.04226517304778099,0.6632260084152222,0.02756468765437603,0.000597164616920054,2.101788635268106
63,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,64,7,0.015016782097518444,0.0276496559381485,0.02776685170829296,0.0025536001194268465,0.008189404383301735,0.003600562224164605,0.006467269267886877,0.0017260208260267973,0.0034427333157509565,0.026247337460517883,0.035432614386081696,0.031556542962789536,0.0010977652855217457,1.7233177080829298
64,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,65,7,0.038533736020326614,0.09963151812553406,0.002905810484662652,0.003729685442522168,0.003957673441618681,0.003801820334047079,0.005726034753024578,0.0034730678889900446,0.001142797525972128,0.03534647449851036,0.3278587758541107,0.0121030043810606,0.0021050500217825174,2.368812535020606
65,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,66,7,0.019350294023752213,0.02205234207212925,0.009347856044769287,0.014976732432842255,0.020144380629062653,0.010356557555496693,0.03449762985110283,0.0053075444884598255,0.011202283203601837,0.12833337485790253,0.1970873773097992,0.09827495366334915,0.0033522825688123703,1.9293500374593595
66,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,67,7,0.006268590223044157,0.035354871302843094,0.004745669197291136,0.0165655966848135,0.005606130231171846,0.00811712071299553,0.008453293703496456,0.007757989224046469,0.0018368647433817387,0.006447950378060341,0.2048698216676712,0.014460396952927113,0.0018600625917315483,2.198815904501518
67,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,68,7,0.018215471878647804,0.004796667955815792,0.0036407997831702232,0.06533592194318771,0.005975808948278427,0.006671958602964878,0.003801998682320118,0.0507531464099884,0.001551786670461297,0.026189036667346954,0.2953716516494751,0.017902439460158348,0.0026065788697451353,2.1145185908370987
68,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,69,7,0.26460233330726624,0.29450079798698425,0.17482653260231018,0.005426510702818632,0.3808859884738922,0.023129548877477646,0.08416134864091873,0.009728483855724335,0.021346472203731537,0.016452420502901077,0.2229977399110794,0.11223869025707245,0.003610891755670309,2.037794694440834
69,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,70,7,0.14486251771450043,0.09800556302070618,0.04069087654352188,0.00949180033057928,0.06359558552503586,0.007250207010656595,0.0035851129796355963,0.0006390567868947983,0.002216025022789836,0.016950443387031555,0.138262078166008,0.0056978450156748295,0.0009976475266739726,2.113575710016161
70,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,71,8,0.0077945818193256855,0.0021473891101777554,0.04849652945995331,0.004618885461241007,0.0019023454515263438,0.004615129437297583,0.00298827956430614,0.0010837852023541927,0.001920271315611899,0.0033218127209693193,0.09384924173355103,0.010527470149099827,0.0022986868862062693,2.222414807440652
71,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,72,8,0.0036833113990724087,0.0018168413080275059,0.0007120114751160145,0.009757754392921925,0.013774914667010307,0.0009609049302525818,0.0001812368573155254,0.0013760268921032548,0.0027323372196406126,0.01943955011665821,0.0009433156228624284,0.001219096127897501,0.00018169403483625501,1.7571839336051824
72,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,73,8,0.0027210793923586607,0.05809435248374939,0.002852298319339752,0.0022412987891584635,0.0008239042945206165,0.0056217629462480545,0.017517877742648125,0.0023633327800780535,0.0050905258394777775,0.00403503468260169,0.1453760415315628,0.007878785952925682,0.0015073451213538647,2.1034712132212663
73,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,74,8,0.009280725382268429,0.017496861517429352,0.011635486967861652,0.015498152002692223,0.017148273065686226,0.0016474372241646051,0.013981113210320473,0.0018479394493624568,0.0026456064078956842,0.02927301451563835,0.09833816438913345,0.006628721486777067,0.0010704165324568748,2.0407379758960915
74,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,75,8,0.010032624937593937,0.02314849942922592,0.00572499493137002,0.010453942231833935,0.004973109345883131,0.005445039831101894,0.009105152450501919,0.008233845233917236,0.015276367776095867,0.012013981118798256,0.12611646950244904,0.013633043505251408,0.0025211828760802746,2.138634737325875
75,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,76,8,0.029489200562238693,0.04912137985229492,0.009186658076941967,0.002528055338189006,0.001473406795412302,0.0009381100535392761,0.0026908833533525467,0.0008504806319251657,0.002785381628200412,0.008266660384833813,0.11209110915660858,0.0034568042028695345,0.000924242427572608,2.2769322901610365
76,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,77,8,0.0061963144689798355,0.005066356621682644,0.0060231005772948265,0.008029154501855373,0.04457395151257515,0.01902756653726101,0.013929393142461777,0.007502960041165352,0.015063404105603695,0.05731275677680969,0.14343799650669098,0.008641856722533703,0.002268965356051922,1.896828883145853
77,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,78,8,0.03396197780966759,0.000999743351712823,0.0034349120687693357,0.008785024285316467,0.009375270456075668,0.009257473051548004,0.004198866430670023,0.003082933370023966,0.004061166662722826,0.0651683360338211,0.1729803830385208,0.005901477765291929,0.001938279834575951,2.070416102966537
78,size_1000_seed_0_config_piecewise_linear_num_seg_1_lookback_10,79,8,0.028883498162031174,0.01910896599292755,0.019244784489274025,0.037381362169981,0.07860482484102249,0.03153185546398163,0.017141468822956085,0.013102274388074875,0.027704570442438126,0.03671010583639145,0.32551586627960205,0.058994997292757034,0.010801740922033787,1.8203966388214465
